head,relation,tail,time,score
美国,认为优秀,台积电,2025-03-02,0.630842
美国,认为优秀,台积电,2024-11-28,0.630842
美国,认为优秀,台积电,2024-11-10,0.630842
美国,认为优秀,台积电,2025-04-17,0.630842
美国,认为优秀,台积电,2025-04-17,0.630842
美国,认为优秀,台积电,2025-04-17,0.630842
美国,认为优秀,台积电,2025-04-07,0.630842
特朗普,欢迎,台积电,2025-03-11,0.617064
特朗普,欢迎,台积电,2025-03-11,0.617064
特朗普,欢迎,台积电,2025-04-15,0.617064
特朗普,欢迎,台积电,2025-03-11,0.617064
特朗普,欢迎,台积电,2025-03-11,0.617064
特朗普,欢迎,台积电,2025-04-10,0.617064
特朗普,欢迎,台积电,2024-11-12,0.617064
特朗普,欢迎,台积电,2025-04-14,0.617064
美国,视作英雄,台积电,2024-11-10,0.591725
特朗普,喜欢,台积电,2025-04-05,0.582533
特朗普,喜欢,台积电,2025-04-16,0.582533
特朗普,喜欢,台积电,2025-04-16,0.582533
特朗普,喜欢,台积电,2025-04-16,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-04-15,0.582533
特朗普,喜欢,台积电,2025-04-25,0.582533
特朗普,喜欢,台积电,2025-03-17,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-04-15,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-03-11,0.582533
特朗普,喜欢,台积电,2025-02-15,0.582533
特朗普,喜欢,台积电,2024-11-07,0.582533
特朗普,喜欢,台积电,2025-04-10,0.582533
特朗普,喜欢,台积电,2025-04-10,0.582533
特朗普,喜欢,台积电,2025-04-10,0.582533
特朗普,喜欢,台积电,2024-11-12,0.582533
特朗普,喜欢,台积电,2025-04-14,0.582533
特朗普,欣赏,台积电,2025-04-13,0.568904
特朗普,欣赏,台积电,2025-04-16,0.568904
特朗普,欣赏,台积电,2025-04-16,0.568904
特朗普,欣赏,台积电,2025-04-16,0.568904
特朗普,欣赏,台积电,2024-11-10,0.568904
特朗普,欣赏,台积电,2024-11-10,0.568904
特朗普,欣赏,台积电,2024-11-10,0.568904
特朗普,欣赏,台积电,2024-11-10,0.568904
特朗普,欣赏,台积电,2025-04-03,0.568904
特朗普,欣赏,台积电,2024-11-07,0.568904
特朗普,欣赏,台积电,2025-03-11,0.568904
特朗普,欣赏,台积电,2025-04-15,0.568904
特朗普,欣赏,台积电,2025-03-11,0.568904
特朗普,欣赏,台积电,2025-03-11,0.568904
特朗普,欣赏,台积电,2025-03-11,0.568904
特朗普,欣赏,台积电,2025-02-15,0.568904
特朗普,欣赏,台积电,2025-02-15,0.568904
特朗普,欣赏,台积电,2024-11-07,0.568904
特朗普,欣赏,台积电,2024-11-07,0.568904
特朗普,欣赏,台积电,2024-11-07,0.568904
特朗普,欣赏,台积电,2024-11-07,0.568904
特朗普,欣赏,台积电,2025-04-10,0.568904
特朗普,欣赏,台积电,2025-04-10,0.568904
特朗普,欣赏,台积电,2025-04-10,0.568904
特朗普,欣赏,台积电,2025-04-14,0.568904
美国,认为恐怖,台积电,2025-03-02,0.557253
美国,认为恐怖,台积电,2024-11-28,0.557253
美国,认为恐怖,台积电,2025-03-02,0.557253
美国,认为恐怖,台积电,2025-03-02,0.557253
美国,认为恐怖,台积电,2024-11-28,0.557253
美国,认为恐怖,台积电,2025-04-07,0.557253
美国,认为有暴力,台积电,2024-11-28,0.540360
美国,认为有暴力,台积电,2024-11-28,0.540360
美国,相信,台积电,2025-03-03,0.519566
美国,相信,台积电,2024-11-28,0.519566
美国,相信,台积电,2024-11-28,0.519566
美国,相信,台积电,2024-11-09,0.519566
美国,相信,台积电,2024-11-09,0.519566
美国,损害,台积电,2025-03-02,0.515225
美国,损害,台积电,2025-04-13,0.515225
美国,损害,台积电,2025-04-13,0.515225
美国,损害,台积电,2024-11-09,0.515225
美国,损害,台积电,2025-03-02,0.515225
美国,损害,台积电,2025-03-02,0.515225
美国,损害,台积电,2025-02-19,0.515225
美国,损害,台积电,2025-04-17,0.515225
美国,损害,台积电,2025-04-17,0.515225
美国,损害,台积电,2024-11-11,0.515225
美国,损害,台积电,2024-11-10,0.515225
美国,损害,台积电,2024-11-10,0.515225
美国,损害,台积电,2024-11-10,0.515225
美国,损害,台积电,2024-11-12,0.515225
美国,损害,台积电,2024-11-10,0.515225
美国,损害,台积电,2024-11-12,0.515225
美国,损害,台积电,2024-11-10,0.515225
美国,担忧,台积电,2025-03-03,0.515086
美国,担忧,台积电,2025-03-03,0.515086
美国,担忧,台积电,2025-03-02,0.515086
美国,担忧,台积电,2024-11-14,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2024-11-28,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2025-03-02,0.515086
美国,担忧,台积电,2025-03-02,0.515086
美国,担忧,台积电,2025-03-05,0.515086
美国,担忧,台积电,2025-02-16,0.515086
美国,担忧,台积电,2024-11-28,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2024-11-10,0.515086
美国,担忧,台积电,2025-03-05,0.515086
美国,担忧,台积电,2025-04-03,0.515086
美国,担忧,台积电,2024-11-11,0.515086
美国,担忧,台积电,2024-11-09,0.515086
美国,担忧,台积电,2024-11-12,0.515086
美国,担忧,台积电,2024-11-12,0.515086
美国,认为热情,台积电,2024-11-28,0.476146
特朗普,主导,台积电,2025-04-13,0.468283
特朗普,主导,台积电,2025-03-25,0.468283
特朗普,主导,台积电,2024-11-10,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-10,0.468283
特朗普,主导,台积电,2024-11-10,0.468283
特朗普,主导,台积电,2024-11-10,0.468283
特朗普,主导,台积电,2024-11-10,0.468283
特朗普,主导,台积电,2025-04-03,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2025-04-16,0.468283
特朗普,主导,台积电,2024-11-22,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-03-03,0.468283
特朗普,主导,台积电,2025-04-15,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-03-11,0.468283
特朗普,主导,台积电,2025-02-15,0.468283
特朗普,主导,台积电,2025-02-15,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-07,0.468283
特朗普,主导,台积电,2024-11-22,0.468283
特朗普,主导,台积电,2025-04-10,0.468283
特朗普,主导,台积电,2025-04-10,0.468283
特朗普,主导,台积电,2025-04-10,0.468283
特朗普,主导,台积电,2025-03-13,0.468283
美国,发放资金,台积电,2024-11-15,0.464641
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-17,0.455120
美国,主导,台积电,2024-11-14,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-29,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2025-04-22,0.455120
美国,主导,台积电,2025-04-16,0.455120
美国,主导,台积电,2024-11-28,0.455120
美国,主导,台积电,2025-04-17,0.455120
美国,主导,台积电,2025-04-17,0.455120
美国,主导,台积电,2024-11-11,0.455120
美国,主导,台积电,2024-11-10,0.455120
美国,主导,台积电,2024-11-09,0.455120
美国,主导,台积电,2025-04-07,0.455120
美国,认可,台积电,2025-03-03,0.444931
美国,认可,台积电,2025-03-03,0.444931
美国,认可,台积电,2024-11-14,0.444931
美国,认可,台积电,2025-01-13,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2025-04-13,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-28,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2024-11-29,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2025-03-02,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2025-03-02,0.444931
美国,认可,台积电,2024-11-15,0.444931
美国,认可,台积电,2025-02-16,0.444931
美国,认可,台积电,2024-11-28,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2025-04-17,0.444931
美国,认可,台积电,2025-04-17,0.444931
美国,认可,台积电,2025-04-17,0.444931
美国,认可,台积电,2025-03-14,0.444931
美国,认可,台积电,2025-03-14,0.444931
美国,认可,台积电,2025-03-14,0.444931
美国,认可,台积电,2024-11-09,0.444931
美国,认可,台积电,2024-12-21,0.444931
美国,认可,台积电,2024-12-21,0.444931
美国,认可,台积电,2025-04-02,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,认可,台积电,2024-11-10,0.444931
美国,感到不满,台积电,2025-03-03,0.439950
美国,感到不满,台积电,2024-11-14,0.439950
美国,感到不满,台积电,2025-03-30,0.439950
美国,感到不满,台积电,2024-11-28,0.439950
美国,感到不满,台积电,2024-11-10,0.439950
美国,感到不满,台积电,2024-11-10,0.439950
美国,感到不满,台积电,2024-11-11,0.439950
美国,感到不满,台积电,2024-11-09,0.439950
美国,感到不满,台积电,2024-11-09,0.439950
台湾,担忧,台积电,2025-03-05,0.433283
美国,感到满意,台积电,2025-03-03,0.428074
美国,感到满意,台积电,2024-11-29,0.428074
美国,感到满意,台积电,2025-03-30,0.428074
美国,感到满意,台积电,2025-02-16,0.428074
美国,感到满意,台积电,2025-04-17,0.428074
美国,感到满意,台积电,2024-11-11,0.428074
美国,认为有成就,台积电,2025-03-02,0.426370
美国,认为有成就,台积电,2024-11-02,0.426370
美国,认为有成就,台积电,2024-11-28,0.426370
美国,认为有成就,台积电,2025-03-02,0.426370
美国,认为有成就,台积电,2024-11-28,0.426370
美国,认为有成就,台积电,2025-04-17,0.426370
美国,认为有成就,台积电,2025-04-17,0.426370
日本,主导,台积电,2025-03-05,0.421486
特朗普,认为违规,台积电,2025-04-13,0.421291
特朗普,认为违规,台积电,2025-03-25,0.421291
特朗普,认为违规,台积电,2025-04-13,0.421291
特朗普,认为违规,台积电,2025-04-13,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2024-11-10,0.421291
特朗普,认为违规,台积电,2025-04-16,0.421291
特朗普,认为违规,台积电,2024-11-07,0.421291
特朗普,认为违规,台积电,2024-11-07,0.421291
特朗普,认为违规,台积电,2024-11-22,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-04-17,0.421291
特朗普,认为违规,台积电,2025-02-14,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-03-11,0.421291
特朗普,认为违规,台积电,2025-02-15,0.421291
特朗普,认为违规,台积电,2025-02-15,0.421291
特朗普,认为违规,台积电,2024-11-07,0.421291
特朗普,认为违规,台积电,2024-11-07,0.421291
特朗普,认为违规,台积电,2024-11-07,0.421291
特朗普,认为违规,台积电,2024-11-22,0.421291
特朗普,认为违规,台积电,2025-04-08,0.421291
特朗普,认为违规,台积电,2025-04-10,0.421291
特朗普,认为违规,台积电,2024-11-30,0.421291
亚利桑那州,主导,台积电,2024-12-16,0.390697
亚利桑那州,主导,台积电,2024-11-09,0.390697
亚利桑那州,主导,台积电,2025-03-03,0.390697
亚利桑那州,主导,台积电,2024-11-09,0.390697
亚利桑那州,主导,台积电,2025-04-16,0.390697
亚利桑那州,主导,台积电,2025-01-14,0.390697
亚利桑那州,主导,台积电,2024-11-18,0.390697
亚利桑那州,主导,台积电,2025-04-15,0.390697
美国,认为有危机,台积电,2025-03-02,0.390559
美国,认为有危机,台积电,2024-11-28,0.390559
美国,认为有危机,台积电,2025-03-02,0.390559
美国,认为有危机,台积电,2025-03-02,0.390559
美国,认为有危机,台积电,2024-11-28,0.390559
美国,认为有危机,台积电,2025-02-19,0.390559
美国,认为有危机,台积电,2024-11-10,0.390559
美国,认为有危机,台积电,2024-11-10,0.390559
美国,认为有危机,台积电,2024-11-10,0.390559
台积电,损害,台湾,2025-03-05,0.386267
美国,威胁,台积电,2025-03-02,0.380306
美国,威胁,台积电,2025-04-16,0.380306
美国,威胁,台积电,2025-03-02,0.380306
美国,威胁,台积电,2025-03-02,0.380306
美国,威胁,台积电,2025-04-16,0.380306
美国,威胁,台积电,2025-02-19,0.380306
美国,威胁,台积电,2024-12-02,0.380306
美国,威胁,台积电,2025-04-17,0.380306
美国,威胁,台积电,2025-04-17,0.380306
美国,威胁,台积电,2025-04-17,0.380306
美国,威胁,台积电,2024-11-09,0.380306
美国,威胁,台积电,2024-11-10,0.380306
美国,威胁,台积电,2024-11-12,0.380306
台积电,损害,苹果,2024-11-26,0.377845
特朗普,感谢,台积电,2024-11-12,0.377180
特朗普,感谢,台积电,2024-11-12,0.377180
美国,认为失败,台积电,2024-11-14,0.373594
美国,认为失败,台积电,2024-11-14,0.373594
美国,认为失败,台积电,2024-11-28,0.373594
美国,认为失败,台积电,2025-03-02,0.373594
美国,认为失败,台积电,2025-03-02,0.373594
美国,认为失败,台积电,2024-11-28,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-11,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为失败,台积电,2024-11-10,0.373594
美国,认为有威胁,台积电,2025-03-02,0.364468
美国,认为有威胁,台积电,2024-11-28,0.364468
美国,认为有威胁,台积电,2025-03-02,0.364468
美国,认为有威胁,台积电,2025-03-02,0.364468
美国,认为有威胁,台积电,2024-11-28,0.364468
美国,认为有威胁,台积电,2025-04-16,0.364468
美国,认为有威胁,台积电,2025-02-19,0.364468
美国,认为有威胁,台积电,2024-11-10,0.364468
美国,认为有威胁,台积电,2024-11-10,0.364468
美国,认为有威胁,台积电,2024-11-10,0.364468
美国,认为有威胁,台积电,2024-12-02,0.364468
美国,认为有威胁,台积电,2025-04-17,0.364468
美国,认为有威胁,台积电,2025-04-17,0.364468
美国,认为有威胁,台积电,2024-11-10,0.364468
台湾,感到不满,台积电,2025-03-30,0.357018
亚利桑那州,损害,台积电,2025-03-30,0.350944
亚利桑那州,损害,台积电,2025-04-16,0.350944
亚利桑那州,损害,台积电,2025-04-15,0.350944
亚利桑那州,损害,台积电,2025-04-15,0.350944
亚利桑那州,损害,台积电,2025-04-15,0.350944
特朗普,认为优秀,台积电,2025-01-13,0.350312
特朗普,认为优秀,台积电,2025-04-13,0.350312
特朗普,认为优秀,台积电,2025-04-13,0.350312
特朗普,认为优秀,台积电,2025-04-08,0.350312
特朗普,认为优秀,台积电,2025-03-25,0.350312
特朗普,认为优秀,台积电,2025-02-09,0.350312
特朗普,认为优秀,台积电,2025-04-25,0.350312
特朗普,认为优秀,台积电,2025-04-16,0.350312
特朗普,认为优秀,台积电,2025-04-09,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2025-04-16,0.350312
特朗普,认为优秀,台积电,2025-04-17,0.350312
特朗普,认为优秀,台积电,2025-04-15,0.350312
特朗普,认为优秀,台积电,2025-04-25,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2024-11-10,0.350312
特朗普,认为优秀,台积电,2025-04-03,0.350312
特朗普,认为优秀,台积电,2025-04-11,0.350312
特朗普,认为优秀,台积电,2024-11-07,0.350312
特朗普,认为优秀,台积电,2025-03-05,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-04-15,0.350312
特朗普,认为优秀,台积电,2025-04-09,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-04-09,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-03-11,0.350312
特朗普,认为优秀,台积电,2025-02-15,0.350312
特朗普,认为优秀,台积电,2024-11-07,0.350312
特朗普,认为优秀,台积电,2025-04-10,0.350312
特朗普,认为优秀,台积电,2025-04-10,0.350312
特朗普,认为优秀,台积电,2025-04-14,0.350312
美国,视为重要,台积电,2025-01-13,0.341943
美国,提供补贴,台积电,2024-11-14,0.328523
美国,提供补贴,台积电,2024-11-15,0.328523
特朗普,担忧,台积电,2025-04-08,0.325192
特朗普,担忧,台积电,2025-03-02,0.325192
特朗普,担忧,台积电,2025-04-16,0.325192
特朗普,担忧,台积电,2025-04-13,0.325192
特朗普,担忧,台积电,2025-04-13,0.325192
特朗普,担忧,台积电,2025-04-13,0.325192
特朗普,担忧,台积电,2025-04-13,0.325192
特朗普,担忧,台积电,2025-04-13,0.325192
特朗普,担忧,台积电,2025-03-02,0.325192
特朗普,担忧,台积电,2025-03-02,0.325192
特朗普,担忧,台积电,2025-02-09,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2024-11-10,0.325192
特朗普,担忧,台积电,2025-04-16,0.325192
特朗普,担忧,台积电,2025-04-16,0.325192
特朗普,担忧,台积电,2025-03-05,0.325192
特朗普,担忧,台积电,2025-03-05,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2025-04-16,0.325192
特朗普,担忧,台积电,2025-03-05,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-04-17,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-11,0.325192
特朗普,担忧,台积电,2025-03-05,0.325192
特朗普,担忧,台积电,2025-03-05,0.325192
特朗普,担忧,台积电,2025-04-18,0.325192
特朗普,担忧,台积电,2025-04-12,0.325192
特朗普,担忧,台积电,2025-02-15,0.325192
特朗普,担忧,台积电,2025-02-15,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-07,0.325192
特朗普,担忧,台积电,2024-11-22,0.325192
特朗普,担忧,台积电,2025-04-08,0.325192
特朗普,担忧,台积电,2025-04-08,0.325192
特朗普,担忧,台积电,2025-04-10,0.325192
特朗普,担忧,台积电,2025-04-10,0.325192
特朗普,担忧,台积电,2024-11-12,0.325192
特朗普,担忧,台积电,2025-04-10,0.325192
特朗普,担忧,台积电,2025-04-17,0.325192
特朗普,担忧,台积电,2024-11-12,0.325192
美国,认为犯罪,台积电,2024-11-14,0.324863
美国,认为犯罪,台积电,2024-11-28,0.324863
美国,认为犯罪,台积电,2024-11-30,0.324863
美国,认为缺乏,台积电,2024-11-28,0.321936
美国,认为缺乏,台积电,2024-11-28,0.321936
特朗普,认为可靠,台积电,2025-04-08,0.319654
特朗普,认为可靠,台积电,2025-04-13,0.319654
特朗普,认为可靠,台积电,2025-04-13,0.319654
特朗普,认为可靠,台积电,2025-03-25,0.319654
特朗普,认为可靠,台积电,2025-03-11,0.319654
特朗普,认为可靠,台积电,2025-04-16,0.319654
特朗普,认为可靠,台积电,2025-04-16,0.319654
特朗普,认为可靠,台积电,2024-11-10,0.319654
特朗普,认为可靠,台积电,2024-11-10,0.319654
特朗普,认为可靠,台积电,2024-11-10,0.319654
特朗普,认为可靠,台积电,2025-04-23,0.319654
特朗普,认为可靠,台积电,2025-04-16,0.319654
特朗普,认为可靠,台积电,2025-03-11,0.319654
特朗普,认为可靠,台积电,2025-04-17,0.319654
特朗普,认为可靠,台积电,2025-04-15,0.319654
特朗普,认为可靠,台积电,2025-03-11,0.319654
特朗普,认为可靠,台积电,2025-03-11,0.319654
特朗普,认为可靠,台积电,2025-03-11,0.319654
特朗普,认为可靠,台积电,2025-04-18,0.319654
特朗普,认为可靠,台积电,2024-11-07,0.319654
特朗普,认为可靠,台积电,2024-11-07,0.319654
特朗普,认为可靠,台积电,2024-11-07,0.319654
特朗普,认为可靠,台积电,2024-11-07,0.319654
特朗普,认为可靠,台积电,2024-11-07,0.319654
特朗普,认为可靠,台积电,2025-04-10,0.319654
特朗普,认为可靠,台积电,2025-04-10,0.319654
特朗普,认为可靠,台积电,2025-04-14,0.319654
华盛顿,认为违规,台积电,2024-11-07,0.317315
美国,增进,台积电,2025-03-03,0.307379
美国,增进,台积电,2025-03-03,0.307379
美国,增进,台积电,2025-03-03,0.307379
美国,增进,台积电,2025-04-13,0.307379
美国,增进,台积电,2024-11-28,0.307379
美国,增进,台积电,2024-11-29,0.307379
美国,增进,台积电,2025-03-02,0.307379
美国,增进,台积电,2025-03-05,0.307379
美国,增进,台积电,2025-04-16,0.307379
美国,增进,台积电,2024-11-28,0.307379
美国,增进,台积电,2025-01-16,0.307379
美国,增进,台积电,2024-11-29,0.307379
美国,增进,台积电,2025-04-14,0.307379
美国,攻击,台积电,2024-11-14,0.305197
美国,攻击,台积电,2024-11-14,0.305197
美国,攻击,台积电,2025-02-19,0.305197
美国,攻击,台积电,2025-04-16,0.305197
美国,攻击,台积电,2025-04-16,0.305197
美国,攻击,台积电,2024-11-10,0.305197
美国,攻击,台积电,2025-04-21,0.305197
美国,攻击,台积电,2024-11-10,0.305197
