head,relation,tail,time,score
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-10-22,0.622448
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-10-22,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-14,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-10,0.622448
美国,认为违规,台积电,2024-11-28,0.622448
美国,认为违规,台积电,2024-11-14,0.622448
美国,认为违规,台积电,2024-10-18,0.622448
美国,认为违规,台积电,2024-12-02,0.622448
美国,认为违规,台积电,2024-12-02,0.622448
美国,认为违规,台积电,2024-11-28,0.622448
美国,认为违规,台积电,2024-11-09,0.622448
美国,认为违规,台积电,2024-10-21,0.622448
美国,认为违规,台积电,2024-10-21,0.622448
美国,认为违规,台积电,2024-11-12,0.622448
佛罗里达州,担忧,特朗普,2024-11-12,0.610970
唐纳德·特朗普,喜欢,台积电,2024-07-29,0.609297
唐纳德·特朗普,喜欢,台积电,2024-11-12,0.609297
台积电,损害,中国,2024-11-16,0.607358
哈里斯,感到不满,特朗普,2024-09-10,0.603640
哈里斯,感到不满,特朗普,2024-11-02,0.603640
乔·罗根,损害,台积电,2024-10-28,0.589946
乔·罗根,威胁,台积电,2024-10-28,0.587466
彼得·蒂尔,认可,特朗普,2024-11-18,0.576824
彼得·蒂尔,认可,特朗普,2024-11-18,0.576824
彼得·蒂尔,认可,特朗普,2024-11-18,0.576824
英伟达,欢迎,台积电,2024-09-10,0.575536
《台北时报》,担忧,特朗普,2024-11-12,0.568625
《台北时报》,担忧,特朗普,2024-11-12,0.568625
唐纳德·特朗普,认为恐怖,台积电,2024-07-29,0.565419
唐纳德·特朗普,认为恐怖,台积电,2024-07-29,0.565419
唐纳德·特朗普,认为恐怖,台积电,2024-11-10,0.565419
唐纳德·特朗普,认为恐怖,台积电,2024-11-10,0.565419
唐纳德·特朗普,认为恐怖,台积电,2024-11-10,0.565419
唐纳德·特朗普,认为恐怖,台积电,2024-11-30,0.565419
《台北时报》,质疑,特朗普,2024-11-12,0.565208
《台北时报》,质疑,特朗普,2024-11-12,0.565208
《台北时报》,质疑,特朗普,2024-11-12,0.565208
彼得·蒂尔,认为有威胁,特朗普,2024-11-18,0.562975
唐纳德·特朗普,相信,台积电,2024-07-29,0.562738
唐纳德·特朗普,相信,台积电,2024-07-29,0.562738
克里斯托夫·福奎,认为有危机,美国,2024-10-31,0.557364
投资者,欢迎,台积电,2024-09-24,0.553593
投资者,欢迎,台积电,2024-09-24,0.553593
投资者,欢迎,台积电,2024-11-29,0.553593
杰米·戴蒙,相信,特朗普,2024-12-02,0.545421
彼得·蒂尔,质疑,特朗普,2024-11-18,0.530555
彼得·蒂尔,质疑,特朗普,2024-11-18,0.530555
彼得·蒂尔,质疑,特朗普,2024-11-18,0.530555
彼得·蒂尔,相信,特朗普,2024-11-18,0.527180
彼得·蒂尔,相信,特朗普,2024-11-18,0.527180
彼得·蒂尔,相信,特朗普,2024-11-18,0.527180
乔·罗根,认为有威胁,台积电,2024-10-28,0.526171
Greg Noh,认为恐怖,特朗普,2024-11-12,0.522273
中国,喜欢,台积电,2024-10-14,0.521541
美国,认为可靠,台积电,2024-10-16,0.519137
美国,认为可靠,台积电,2025-01-13,0.519137
美国,认为可靠,台积电,2024-10-22,0.519137
美国,认为可靠,台积电,2024-11-28,0.519137
美国,认为可靠,台积电,2024-11-28,0.519137
基辛格,认为恐怖,台积电,2024-10-31,0.508937
基辛格,认为恐怖,台积电,2024-12-02,0.508937
台积电,攻击,台湾,2024-11-05,0.508669
台积电,攻击,台湾,2024-10-30,0.508669
中国,认为热情,特朗普,2024-12-01,0.501625
美联储,欢迎,特朗普,2025-01-10,0.501105
台积电,损害,美国,2024-11-04,0.492798
台积电,损害,美国,2024-11-13,0.492798
台积电,损害,美国,2024-11-05,0.492798
台积电,损害,美国,2024-11-05,0.492798
特朗普,喜欢,台积电,2024-11-07,0.487552
尹锡悦,认为恐怖,特朗普,2024-11-12,0.485537
魏哲家,欢迎,台积电,2024-11-07,0.483205
美国,认为非法,台积电,2024-11-10,0.482443
美国,认为非法,台积电,2024-11-28,0.482443
美国,认为非法,台积电,2024-11-07,0.482443
美国,认为非法,台积电,2024-12-02,0.482443
美国,认为非法,台积电,2024-11-28,0.482443
乔·罗根,认为恐怖,特朗普,2024-11-05,0.481506
特朗普,相信,台积电,2024-10-28,0.476295
特朗普,相信,台积电,2024-10-28,0.476295
彼得·蒂尔,认为可靠,特朗普,2024-11-18,0.475369
美国,认为有暴力,台积电,2024-11-28,0.464895
美国,认为有暴力,台积电,2024-12-02,0.464895
美国,认为有暴力,台积电,2024-12-02,0.464895
美国,认为有暴力,台积电,2024-11-28,0.464895
美国,认为有暴力,台积电,2024-07-19,0.464895
《台北时报》,认可,特朗普,2024-11-12,0.462491
特朗普,认为恐怖,台积电,2024-10-28,0.458977
特朗普,认为恐怖,台积电,2024-10-28,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-11-10,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-11-07,0.458977
特朗普,认为恐怖,台积电,2024-10-28,0.458977
特朗普,认为恐怖,台积电,2024-10-28,0.458977
特朗普,认为恐怖,台积电,2024-10-28,0.458977
唐纳德·特朗普,认为非法,台积电,2024-07-29,0.454409
鲍威尔,认为热情,特朗普,2025-01-14,0.452473
哈里斯,攻击,特朗普,2024-11-02,0.446917
台积电,损害,中国企业,2024-10-23,0.445322
美国,攻击,墨西哥,2024-11-27,0.443610
唐纳德·特朗普,欢迎,台积电,2024-11-12,0.442049
美国,认为有威胁,墨西哥,2024-11-27,0.440445
台积电,损害,苹果,2024-11-26,0.439106
唐纳德·特朗普,支持,台积电,2024-07-29,0.423981
唐纳德·特朗普,支持,台积电,2024-07-29,0.423981
唐纳德·特朗普,支持,台积电,2024-11-10,0.423981
唐纳德·特朗普,支持,台积电,2024-11-07,0.423981
唐纳德·特朗普,支持,台积电,2024-11-10,0.423981
唐纳德·特朗普,支持,台积电,2024-11-10,0.423981
唐纳德·特朗普,支持,台积电,2024-11-22,0.423981
唐纳德·特朗普,支持,台积电,2024-11-12,0.423981
唐纳德·特朗普,支持,台积电,2024-11-12,0.423981
台积电,担忧,华盛顿,2024-12-29,0.423391
美国,欣赏,台积电,2024-10-16,0.419716
美国,欣赏,台积电,2024-11-28,0.419716
美国,欣赏,台积电,2024-11-28,0.419716
魏哲家,批评,唐纳德·特朗普,2024-11-14,0.418117
彼得·蒂尔,担忧,特朗普,2024-11-18,0.414808
彼得·蒂尔,担忧,特朗普,2024-11-18,0.414808
张忠谋,相信,台积电,2024-10-27,0.413437
《台北时报》,相信,特朗普,2024-11-12,0.409028
《台北时报》,相信,特朗普,2024-11-12,0.409028
布劳登曼,相信,特朗普,2024-11-15,0.408957
美国,主导,《CHIPS法案》,2024-12-02,0.403175
美国,认为有危机,台积电,2024-11-10,0.402622
美国,认为有危机,台积电,2024-10-27,0.402622
美国,认为有危机,台积电,2024-10-16,0.402622
美国,认为有危机,台积电,2024-10-22,0.402622
美国,认为有危机,台积电,2024-11-10,0.402622
美国,认为有危机,台积电,2024-11-10,0.402622
美国,认为有危机,台积电,2024-11-10,0.402622
美国,认为有危机,台积电,2024-11-28,0.402622
美国,认为有危机,台积电,2024-11-28,0.402622
美国,认为有危机,台积电,2024-11-05,0.402622
张忠谋,认为恐怖,台积电,2024-11-29,0.402173
鲍威尔,质疑,特朗普,2025-01-14,0.396422
美国,相信,台积电,2024-10-29,0.394395
美国,相信,台积电,2024-10-27,0.394395
美国,相信,台积电,2024-11-09,0.394395
美国,相信,台积电,2024-10-29,0.394395
美国,相信,台积电,2024-10-27,0.394395
美国,相信,台积电,2024-10-27,0.394395
美国,相信,台积电,2024-10-23,0.394395
美国,相信,台积电,2024-11-28,0.394395
美国,相信,台积电,2024-11-28,0.394395
美国,相信,台积电,2024-11-09,0.394395
唐纳德·特朗普,欣赏,台积电,2024-07-29,0.393595
唐纳德·特朗普,欣赏,台积电,2024-07-29,0.393595
唐纳德·特朗普,欣赏,台积电,2024-11-07,0.393595
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.393595
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.393595
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.393595
格尔辛格,认为恐怖,台积电,2024-12-02,0.391821
美国,认为恐怖,台积电,2024-10-27,0.391001
美国,认为恐怖,台积电,2024-10-27,0.391001
美国,认为恐怖,台积电,2024-10-16,0.391001
美国,认为恐怖,台积电,2024-11-28,0.391001
美国,认为恐怖,台积电,2024-11-28,0.391001
美国,认为恐怖,台积电,2024-10-21,0.391001
美国,认为恐怖,台积电,2024-10-27,0.391001
特朗普,损害,英伟达,2024-10-02,0.389889
波森,认为恐怖,特朗普,2024-11-06,0.388947
美国,欢迎,台积电,2024-10-27,0.388663
美国,欢迎,台积电,2024-11-09,0.388663
散户投资者,喜欢,台积电,2024-12-30,0.382562
唐纳德·特朗普,感谢,台积电,2024-11-12,0.381939
帕特·盖尔辛格,认为有危机,台积电,2024-11-06,0.379793
皮特森国际经济研究所,担忧,特朗普,2024-11-06,0.371123
克里斯托夫·福凯,认为有危机,美国,2024-11-13,0.370752
克里斯托夫·福凯,认为有危机,美国,2024-10-31,0.370752
克里斯托夫·福凯,认为有危机,美国,2024-10-31,0.370752
克里斯托夫·福凯,认为有危机,美国,2024-10-31,0.370752
乔·拉戈,主导,《芯片法案》,2024-11-06,0.367628
帕特·盖尔辛格,感到不满,台积电,2024-11-06,0.367297
乔·罗根,攻击,台积电,2024-10-28,0.365389
荷兰,认可,美国,2024-12-02,0.362537
帕特·盖尔辛格,主导,台积电,2024-12-02,0.357753
摩根士丹利,认为恐怖,台积电,2024-10-22,0.351949
克里斯托夫·福克,认为有危机,美国,2024-10-31,0.349525
唐纳德·特朗普总统,担忧,台积电,2024-11-12,0.349476
美国,喜欢,台积电,2024-11-28,0.348538
唐纳德·特朗普,认为失败,台积电,2024-07-29,0.345797
唐纳德·特朗普,认为失败,台积电,2024-07-29,0.345797
唐纳德·特朗普,认为失败,台积电,2024-11-10,0.345797
唐纳德·特朗普,认为失败,台积电,2024-11-10,0.345797
唐纳德·特朗普,认为失败,台积电,2024-11-10,0.345797
唐纳德·特朗普,认为失败,台积电,2024-11-10,0.345797
唐纳德·特朗普,认为失败,台积电,2024-11-22,0.345797
美国,视作英雄,台积电,2024-11-10,0.343938
白宫,欢迎,唐纳德·特朗普,2024-11-05,0.338306
美国,认为优秀,台积电,2024-10-27,0.337321
美国,认为优秀,台积电,2024-10-27,0.337321
美国,认为优秀,台积电,2024-10-23,0.337321
美国,认为优秀,台积电,2024-10-22,0.337321
美国,认为优秀,台积电,2025-01-13,0.337321
美国,认为优秀,台积电,2024-10-16,0.337321
美国,认为优秀,台积电,2024-11-10,0.337321
美国,认为优秀,台积电,2024-11-28,0.337321
美国,认为优秀,台积电,2024-11-28,0.337321
哈里斯,认为违规,特朗普,2024-09-10,0.336126
吉娜·雷蒙多,认为恐怖,台积电,2024-11-14,0.335123
吉娜·雷蒙多,认为恐怖,台积电,2024-11-14,0.335123
台积电,欢迎,苹果,2024-11-26,0.332636
台积电,欢迎,苹果,2024-11-25,0.332636
美国,认为有成就,英伟达,2024-07-10,0.331819
美国,认为有成就,英伟达,2024-11-21,0.331819
美国,认为有成就,英伟达,2024-10-20,0.331819
美国,认为有成就,英伟达,2024-10-20,0.331819
美国,认为有成就,英伟达,2024-11-21,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
美国,认为有成就,英伟达,2024-11-01,0.331819
美国,认为有成就,英伟达,2024-11-01,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
美国,认为有成就,英伟达,2024-11-18,0.331819
帕特·盖尔辛格,攻击,台积电,2024-10-29,0.329853
帕特·盖尔辛格,攻击,台积电,2024-11-06,0.329853
特朗普,支持,台积电,2024-10-28,0.329508
特朗普,支持,台积电,2024-11-07,0.329508
特朗普,支持,台积电,2024-11-07,0.329508
特朗普,支持,台积电,2024-11-07,0.329508
特朗普,支持,台积电,2024-11-07,0.329508
特朗普,支持,台积电,2024-11-07,0.329508
特朗普,支持,台积电,2024-10-28,0.329508
特朗普,支持,台积电,2024-11-12,0.329508
特朗普,支持,台积电,2024-11-12,0.329508
华为,认为有成就,美国,2024-12-27,0.329418
哈里斯,批评,特朗普,2024-09-10,0.327102
哈里斯,批评,特朗普,2024-11-02,0.327102
哈里斯,批评,特朗普,2024-11-02,0.327102
参议员,认为恐怖,乔·拜登,2024-10-31,0.325033
中国台湾事务办公室,感谢,美国,2024-11-11,0.322574
英特尔,质疑,基辛格,2024-12-03,0.320326
美国,威胁,墨西哥,2024-11-27,0.319763
帕特·盖尔辛格,质疑,台积电,2024-11-06,0.318302
帕特·盖尔辛格,担忧,英特尔,2024-11-24,0.315700
唐纳德·特朗普,损害,英伟达,2024-12-11,0.315522
华纳参议员,认为恐怖,乔·拜登,2024-10-31,0.312366
帕特·盖尔辛格,认为犯罪,台积电,2024-10-29,0.312102
帕特·盖尔辛格,认为犯罪,台积电,2024-11-06,0.312102
盖尔辛格,认为有危机,台积电,2024-11-06,0.308554
彼得·蒂尔,认为违规,特朗普,2024-11-18,0.307125
彼得·蒂尔,认为违规,特朗普,2024-11-18,0.307125
朱凤莲,认为非法,美国,2024-11-11,0.306665
黄仁勋,喜欢,台积电,2024-12-30,0.304925
黄仁勋,喜欢,台积电,2024-12-30,0.304925
乔·罗根,质疑,特朗普,2024-11-05,0.303780
彼得森国际经济研究所,担忧,特朗普,2024-11-06,0.303654
彼得森国际经济研究所,担忧,特朗普,2024-11-06,0.303654
彼得森国际经济研究所,担忧,特朗普,2024-11-06,0.303654
彼得森国际经济研究所,担忧,特朗普,2024-11-06,0.303654
美国,损害,墨西哥,2024-11-27,0.302726
唐纳德·特朗普,认为有成就,英伟达,2024-08-06,0.300142
魏哲家,主导,台积电,2024-06-03,0.299708
投资人,欢迎,台积电,2024-11-05,0.299101
唐纳德·特朗普,认为违规,台积电,2024-07-29,0.297434
唐纳德·特朗普,认为违规,台积电,2024-07-29,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-07,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-22,0.297434
唐纳德·特朗普,认为违规,台积电,2024-10-18,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-22,0.297434
唐纳德·特朗普,认为违规,台积电,2024-11-30,0.297434
唐纳德·特朗普,担忧,台积电,2024-07-29,0.296419
唐纳德·特朗普,担忧,台积电,2024-07-29,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-07,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-10,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-22,0.296419
唐纳德·特朗普,担忧,台积电,2024-11-12,0.296419
彼得·蒂尔,感到不满,特朗普,2024-11-18,0.293428
彼得·蒂尔,感到不满,特朗普,2024-11-18,0.293428
彼得·蒂尔,感到不满,特朗普,2024-11-18,0.293428
台湾官员,质疑,特朗普,2025-01-10,0.292934
亚当·普森,认为恐怖,特朗普,2024-11-06,0.292719
克里斯托夫·福奎,认为有威胁,美国,2024-10-31,0.291560
唐纳德·特朗普总统,威胁,台积电,2024-11-12,0.290357
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-10-27,0.288248
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-10-27,0.288248
美国,担忧,台积电,2024-10-22,0.288248
美国,担忧,台积电,2024-10-27,0.288248
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-10-16,0.288248
美国,担忧,台积电,2024-10-16,0.288248
美国,担忧,台积电,2024-10-16,0.288248
美国,担忧,台积电,2024-11-09,0.288248
美国,担忧,台积电,2024-10-16,0.288248
美国,担忧,台积电,2024-10-22,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-10,0.288248
美国,担忧,台积电,2024-11-28,0.288248
美国,担忧,台积电,2024-11-14,0.288248
美国,担忧,台积电,2024-11-11,0.288248
美国,担忧,台积电,2024-12-02,0.288248
美国,担忧,台积电,2024-11-28,0.288248
美国,担忧,台积电,2024-10-16,0.288248
美国,担忧,台积电,2024-11-12,0.288248
美国,担忧,台积电,2024-10-21,0.288248
美国,担忧,台积电,2024-10-27,0.288248
美国,担忧,台积电,2024-11-12,0.288248
苹果公司,认为恐怖,台积电,2024-10-17,0.287484
特朗普,欣赏,台积电,2024-10-28,0.287175
特朗普,欣赏,台积电,2024-10-28,0.287175
特朗普,欣赏,台积电,2024-11-10,0.287175
特朗普,欣赏,台积电,2024-11-07,0.287175
特朗普,欣赏,台积电,2024-11-07,0.287175
特朗普,欣赏,台积电,2024-11-07,0.287175
特朗普,欣赏,台积电,2024-11-07,0.287175
特朗普,欣赏,台积电,2024-10-28,0.287175
唐纳德·特朗普,认为有成就,台积电,2024-11-10,0.284108
帕特·盖尔辛格,认为有威胁,台积电,2024-10-29,0.283598
帕特·盖尔辛格,认为有威胁,台积电,2024-11-06,0.283598
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-11,0.283209
美国,认为失败,台积电,2024-10-16,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-14,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-10,0.283209
美国,认为失败,台积电,2024-11-28,0.283209
美国,认为失败,台积电,2024-11-14,0.283209
美国,认为失败,台积电,2024-10-27,0.283209
美国,认为失败,台积电,2024-12-02,0.283209
美国,认为失败,台积电,2024-12-02,0.283209
美国,认为失败,台积电,2024-10-24,0.283209
美国,认为失败,台积电,2024-11-28,0.283209
美国,认为失败,台积电,2024-10-21,0.283209
盖尔辛格,主导,台积电,2024-12-02,0.282837
唐纳德·特朗普,认可,台积电,2024-07-29,0.282032
唐纳德·特朗普,认可,台积电,2024-07-29,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-07,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-10,0.282032
唐纳德·特朗普,认可,台积电,2024-11-22,0.282032
唐纳德·特朗普,认可,台积电,2024-11-12,0.282032
吉姆·克拉默,担忧,英伟达,2024-09-04,0.281632
中国,担忧,唐纳德·特朗普,2024-11-12,0.281206
林次郎,认可,特朗普,2024-09-01,0.281024
花旗集团,认为恐怖,台积电,2024-08-28,0.280904
克里斯托夫·福凯,认为恐怖,美国,2024-11-13,0.280862
克里斯托夫·福凯,认为恐怖,美国,2024-10-31,0.280862
唐纳德·特朗普,认为有威胁,墨西哥,2024-11-27,0.280798
张忠谋,担忧,台积电,2024-11-29,0.279399
贝索斯,担忧,特朗普,2024-10-29,0.276863
阳基龙,认为有威胁,美国,2024-11-13,0.276250
特朗普,认为有成就,英伟达,2024-08-06,0.274210
汪阳,认为恐怖,特朗普,2024-11-05,0.273175
汪阳,认为恐怖,特朗普,2024-11-05,0.273175
汪阳,认为恐怖,特朗普,2024-11-05,0.273175
唐纳德·特朗普,认为有威胁,台积电,2024-07-29,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-07-29,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-07,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-22,0.273144
唐纳德·特朗普,认为有威胁,台积电,2024-11-30,0.273144
特朗普,认为违规,台积电,2024-10-28,0.271564
特朗普,认为违规,台积电,2024-10-28,0.271564
特朗普,认为违规,台积电,2024-11-07,0.271564
特朗普,认为违规,台积电,2024-11-10,0.271564
特朗普,认为违规,台积电,2024-11-07,0.271564
特朗普,认为违规,台积电,2024-11-07,0.271564
特朗普,认为违规,台积电,2024-11-07,0.271564
黄仁勋,担忧,台积电,2024-12-30,0.271132
帕特·盖尔辛格,损害,台积电,2024-10-29,0.271091
帕特·盖尔辛格,损害,台积电,2024-11-06,0.271091
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-10-27,0.270765
美国,损害,台积电,2024-10-27,0.270765
美国,损害,台积电,2024-10-27,0.270765
美国,损害,台积电,2024-11-09,0.270765
美国,损害,台积电,2024-10-16,0.270765
美国,损害,台积电,2024-10-22,0.270765
美国,损害,台积电,2024-11-11,0.270765
美国,损害,台积电,2024-12-02,0.270765
美国,损害,台积电,2024-12-02,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,损害,台积电,2024-10-22,0.270765
美国,损害,台积电,2024-11-12,0.270765
美国,损害,台积电,2024-11-12,0.270765
美国,损害,台积电,2024-10-27,0.270765
美国,损害,台积电,2024-10-27,0.270765
美国,损害,台积电,2024-11-25,0.270765
美国,损害,台积电,2024-07-19,0.270765
美国,损害,台积电,2024-11-10,0.270765
美国,相信,英伟达,2024-10-20,0.270378
美国,相信,英伟达,2024-10-20,0.270378
美国,相信,英伟达,2024-11-18,0.270378
美国,相信,英伟达,2024-11-18,0.270378
美国,相信,英伟达,2024-11-18,0.270378
美国,相信,英伟达,2024-11-18,0.270378
美国,相信,英伟达,2024-11-18,0.270378
美国,相信,英伟达,2024-11-18,0.270378
彼得·蒂尔,认为缺乏,特朗普,2024-11-18,0.269626
彼得·蒂尔,认为缺乏,特朗普,2024-11-18,0.269626
彼得·蒂尔,认为缺乏,特朗普,2024-11-18,0.269626
帕特·盖尔辛格,损害,英特尔,2025-01-01,0.267966
帕特·盖尔辛格,损害,英特尔,2024-10-30,0.267966
