head,relation,tail,time,score
亚利桑那州,主导,台积电,2024-12-16,1.000000
CNBC,认为有危机,台积电,2024-12-16,1.000000
瑞克·卡斯迪,担忧,台积电,2024-12-16,1.000000
瑞克·卡斯迪,增进,台积电,2024-12-16,1.000000
CNBC,认为优秀,台积电,2024-12-16,1.000000
瑞克·卡斯迪,认为有危机,台积电,2024-12-16,1.000000
瑞克·卡斯迪,批评,台积电,2024-12-16,1.000000
CNBC,质疑,台积电,2024-12-16,1.000000
瑞克·卡斯迪,质疑,台积电,2024-12-16,1.000000
CNBC,认可,台积电,2024-12-16,1.000000
CNBC,认为违规,台积电,2024-12-16,1.000000
《彭博商业周刊》,质疑,特朗普,2024-11-09,1.000000
台湾经济部长,质疑,特朗普,2024-11-09,1.000000
台湾经济部长,认可,特朗普,2024-11-09,1.000000
亚利桑那州,主导,台积电,2024-11-09,1.000000
美国,主导,台积电,2024-11-09,1.000000
《彭博商业周刊》,视作英雄,特朗普,2024-11-09,1.000000
特朗普,损害,半导体,2024-11-09,1.000000
台湾经济部长,相信,特朗普,2024-11-09,1.000000
台湾经济部长,欣赏,特朗普,2024-11-09,1.000000
台湾经济部长,认为违规,特朗普,2024-11-09,1.000000
台湾经济部长,感到不满,特朗普,2024-11-09,1.000000
特朗普,增进,半导体,2024-11-09,1.000000
台湾经济部长,批评,特朗普,2024-11-09,1.000000
特朗普,支持,芯片,2024-11-09,1.000000
台湾经济部长,认为有暴力,特朗普,2024-11-09,1.000000
路透社,主导,美国,2025-04-08,1.000000
特朗普,质疑,前总统乔·拜登政府,2025-04-08,1.000000
特朗普,批评,前总统乔·拜登政府,2025-04-08,1.000000
美国,质疑,台积电,2024-11-14,1.000000
美国,增进,半导体,2024-11-14,1.000000
特朗普,增进,半导体,2024-11-14,1.000000
美国,质疑,芯片,2024-11-14,1.000000
美国,批评,芯片,2024-11-14,1.000000
美国,批评,芯片,2024-11-14,1.000000
特朗普,质疑,芯片,2024-11-14,1.000000
美国,支持,台积电,2024-11-14,1.000000
特朗普,认为违规,芯片,2024-11-14,1.000000
特朗普,批评,芯片,2024-11-14,1.000000
美国,提供资金,TSMC,2024-11-14,1.000000
TSMC,完成协议,协议,2024-11-14,1.000000
TSMC,开放设施,亚利桑那州,2024-11-14,1.000000
美国,宣布生产良率,生产良率,2024-11-14,1.000000
美国,拨款,TSMC,2024-11-14,1.000000
美国,提供贷款,TSMC,2024-11-14,1.000000
美国,下降,芯片,2024-11-14,1.000000
特朗普,视作英雄,乔·罗根,2025-03-03,1.000000
特朗普,认为有威胁,台湾,2025-03-03,1.000000
特朗普,欢迎,乔·罗根,2025-03-03,1.000000
特朗普,担忧,台湾,2025-03-03,1.000000
特朗普,认为有危机,台湾,2025-03-03,1.000000
乔·罗根,视作英雄,特朗普,2025-03-03,1.000000
特朗普,损害,台湾,2025-03-03,1.000000
特朗普,威胁,台湾,2025-03-03,1.000000
乔·罗根,欢迎,特朗普,2025-03-03,1.000000
乔·罗根,认为热情,特朗普,2025-03-03,1.000000
台积电,增进,美国,2025-03-03,1.000000
美国,支持,台积电,2025-03-03,1.000000
美国,认为可靠,台积电,2025-03-03,1.000000
美国,感到不满,台积电,2025-03-03,1.000000
美国,认为优秀,台积电,2025-03-03,1.000000
美国,质疑,台积电,2025-03-03,1.000000
美国,感到满意,台积电,2025-03-03,1.000000
美国,增进,台积电,2025-03-03,1.000000
美国,主导,台积电,2024-11-17,1.000000
TSMC,计划,全球扩建,2024-11-17,1.000000
TSMC,资本支出,340-380亿美元,2024-11-17,1.000000
TSMC,发展,先进封装技术,2024-11-17,1.000000
TSMC,建设,日本熊本第二晶圆厂,2024-11-17,1.000000
TSMC,获得资金,美国,2024-11-17,1.000000
TSMC,建设,7座新工厂,2024-11-17,1.000000
TSMC,使用,EUV光刻系统,2024-11-17,1.000000
TSMC,股价上涨,83%,2024-11-17,1.000000
雷蒙多,认可,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认可,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为优秀,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为恐怖,台积电,2024-11-14,1.000000
吉娜·雷蒙多,担忧,台积电,2024-11-14,1.000000
雷蒙多,损害,台积电,2024-11-14,1.000000
吉娜·雷蒙多,损害,台积电,2024-11-14,1.000000
雷蒙多,增进,美国,2024-11-14,1.000000
吉娜·雷蒙多,支持,台积电,2024-11-14,1.000000
雷蒙多,认为恐怖,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为有危机,台积电,2024-11-14,1.000000
雷蒙多,担忧,台积电,2024-11-14,1.000000
雷蒙多,认为优秀,台积电,2024-11-14,1.000000
美国,视作英雄,拜登总统,2024-11-14,1.000000
吉娜·雷蒙多,认为违规,台积电,2024-11-14,1.000000
雷蒙多,认为有危机,台积电,2024-11-14,1.000000
雷蒙多,感到不满,台积电,2024-11-14,1.000000
雷蒙多,批评,台积电,2024-11-14,1.000000
吉娜·雷蒙多,批评,台积电,2024-11-14,1.000000
雷蒙多,相信,台积电,2024-11-14,1.000000
雷蒙多,认为违规,台积电,2024-11-14,1.000000
雷蒙多,认为犯罪,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为犯罪,台积电,2024-11-14,1.000000
雷蒙多,认为有危机,美国,2024-11-14,1.000000
雷蒙多,认为有成就,台积电,2024-11-14,1.000000
雷蒙多,认为失败,台积电,2024-11-14,1.000000
吉娜·雷蒙多,相信,台积电,2024-11-14,1.000000
雷蒙多,威胁,台积电,2024-11-14,1.000000
雷蒙多,质疑,台积电,2024-11-14,1.000000
吉娜·雷蒙多,质疑,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为失败,台积电,2024-11-14,1.000000
吉娜·雷蒙多,威胁,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为有暴力,台积电,2024-11-14,1.000000
雷蒙多,认为有暴力,台积电,2024-11-14,1.000000
雷蒙多,认为可靠,台积电,2024-11-14,1.000000
雷蒙多,认为有威胁,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为有威胁,台积电,2024-11-14,1.000000
雷蒙多,认为非法,美国,2024-11-14,1.000000
吉娜·雷蒙多,认为可靠,台积电,2024-11-14,1.000000
雷蒙多,认为有威胁,美国,2024-11-14,1.000000
美国,视作英雄,拜登总统,2024-11-14,1.000000
TSMC,增加投资,美国,2024-11-14,1.000000
TSMC,生产,芯片,2024-11-14,1.000000
TSMC,使用,芯片,2024-11-14,1.000000
TSMC,获得,美国,2024-11-14,1.000000
TSMC,承诺,不进行股票回购,2024-11-14,1.000000
TSMC,停止,芯片,2024-11-14,1.000000
TSMC,表达,对协议的乐观,2024-11-14,1.000000
CNBC,认为非法,美国,2024-12-16,1.000000
特朗普,认为恐怖,芯片,2024-11-15,1.000000
特朗普,批评,芯片,2024-11-15,1.000000
特朗普,主导,芯片,2024-11-15,1.000000
特朗普,质疑,芯片,2024-11-15,1.000000
特朗普,感到不满,芯片,2024-11-15,1.000000
特朗普,认为违规,芯片,2024-11-15,1.000000
特朗普,认为犯罪,芯片,2024-11-15,1.000000
《财富》杂志,认为优秀,特朗普,2024-11-15,1.000000
特朗普,认为有暴力,芯片,2024-11-15,1.000000
特朗普,担忧,芯片,2024-11-15,1.000000
TSMC,获得直接资金补贴,美国,2024-11-15,1.000000
美国,提供贷款,TSMC,2024-11-15,1.000000
TSMC,获得初始资金,美国,2024-11-15,1.000000
TSMC,承诺投资,亚利桑那州,2024-11-15,1.000000
美国,创造就业,美国,2024-11-15,1.000000
TSMC,计划生产,芯片,2024-11-15,1.000000
美国,签署法案,CHIPS Act,2024-11-15,1.000000
TSMC,签署初步协议,美国,2024-11-15,1.000000
共和党参议员,感到不满,特朗普,2025-04-09,1.000000
特朗普,认为有威胁,通用汽车,2025-04-09,1.000000
特朗普,主导,芯片,2025-04-09,1.000000
特朗普,威胁,通用汽车,2025-04-09,1.000000
特朗普,批评,政府,2025-04-09,1.000000
特朗普,损害,约翰迪尔,2025-04-09,1.000000
共和党参议员,认为违规,特朗普,2025-04-09,1.000000
特朗普,威胁,约翰迪尔,2025-04-09,1.000000
特朗普,认为违规,芯片,2025-04-09,1.000000
共和党参议员,批评,特朗普,2025-04-09,1.000000
特朗普,视作英雄,前总统拜登,2025-04-09,1.000000
Trump,威胁,TSMC,2025-04-09,1.000000
TSMC,承诺投资,美国,2025-04-09,1.000000
TSMC,获得补贴,美国,2025-04-09,1.000000
特朗普,主导,白宫,2025-03-02,1.000000
美国,视作英雄,拜登总统,2025-03-02,1.000000
美国,支持,台积电,2025-03-02,1.000000
商务部,支持,台积电,2025-03-02,1.000000
美国,欢迎,拜登总统,2025-03-02,1.000000
拜登总统,主导,美国,2025-03-02,1.000000
拜登总统,增进,台积电,2025-03-02,1.000000
拜登总统,支持,美国,2025-03-02,1.000000
美国,喜欢,拜登总统,2025-03-02,1.000000
商务部,认可,台积电,2025-03-02,1.000000
拜登总统,认可,美国,2025-03-02,1.000000
TSMC,计划投资,美国,2025-03-02,1.000000
TSMC CEO,会面,特朗普,2025-03-02,1.000000
TSMC,追加投资,美国,2025-03-02,1.000000
TSMC,扩大投资,美国,2025-03-02,1.000000
美国,提供补贴,美国,2025-03-02,1.000000
TSMC,签订协议,亚利桑那州,2025-03-02,1.000000
TSMC,使用技术,亚利桑那州,2025-03-02,1.000000
TSMC,生产芯片,亚利桑那州,2025-03-02,1.000000
美国,提供贷款,TSMC,2025-03-02,1.000000
政府支持计划,支持,台积电,2025-04-16,1.000000
台积电,质疑,芯片,2025-04-16,1.000000
政府支持计划,认为可靠,台积电,2025-04-16,1.000000
政府支持计划,增进,台积电,2025-04-16,1.000000
特朗普,认为违规,半导体,2025-04-16,1.000000
特朗普,担忧,半导体,2025-04-16,1.000000
特朗普,批评,半导体,2025-04-16,1.000000
政府支持计划,主导,台积电,2025-04-16,1.000000
政府支持计划,欣赏,台积电,2025-04-16,1.000000
特朗普,认可,半导体,2025-04-16,1.000000
特朗普,支持,半导体,2025-04-16,1.000000
政府支持计划,感到满意,台积电,2025-04-16,1.000000
特朗普,主导,半导体,2025-04-16,1.000000
政府支持计划,认为优秀,台积电,2025-04-16,1.000000
魏哲家,支持,台积电,2025-04-16,1.000000
特朗普,增进,半导体,2025-04-16,1.000000
政府支持计划,担忧,台积电,2025-04-16,1.000000
政府支持计划,认可,台积电,2025-04-16,1.000000
魏哲家,增进,台积电,2025-04-16,1.000000
雷蒙多,相信,路透社,2025-01-10,1.000000
商务部,认为可靠,台积电,2025-01-10,1.000000
"路透社  
路透社",认可,台积电,2025-01-10,1.000000
商务部,认为优秀,台积电,2025-01-10,1.000000
魏哲家,支持,台积电,2025-04-16,1.000000
特朗普,担忧,半导体,2025-04-16,1.000000
特朗普,认为违规,半导体,2025-04-16,1.000000
台积电,增进,美国,2025-04-16,1.000000
特朗普,增进,半导体,2025-04-16,1.000000
魏哲家,主导,台积电,2025-04-16,1.000000
台积电,质疑,芯片,2025-04-16,1.000000
吉娜·雷蒙多,认为优秀,台积电,2025-03-03,1.000000
霍华德·鲁特尼克,质疑,特朗普,2025-03-03,1.000000
亚利桑那州,主导,台积电,2025-03-03,1.000000
霍华德·鲁特尼克,喜欢,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,认为违规,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,认为优秀,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,批评,特朗普,2025-03-03,1.000000
特朗普,视作英雄,吉娜·雷蒙多,2025-03-03,1.000000
霍华德·鲁特尼克,视作英雄,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,相信,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,欣赏,特朗普,2025-03-03,1.000000
霍华德·鲁特尼克,担忧,特朗普,2025-03-03,1.000000
雷蒙多,认为有威胁,台积电,2024-11-14,1.000000
路透社,认为有威胁,台积电,2024-11-14,1.000000
吉娜·雷蒙多,质疑,台积电,2024-11-14,1.000000
美国,视作英雄,吉娜·雷蒙多,2024-11-14,1.000000
路透社,主导,台积电,2024-11-14,1.000000
路透社,认为违规,台积电,2024-11-14,1.000000
路透社,认为有危机,台积电,2024-11-14,1.000000
雷蒙多,认为违规,台积电,2024-11-14,1.000000
雷蒙多,认为犯罪,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为恐怖,台积电,2024-11-14,1.000000
路透社,认为犯罪,台积电,2024-11-14,1.000000
吉娜·雷蒙多,担忧,台积电,2024-11-14,1.000000
雷蒙多,质疑,台积电,2024-11-14,1.000000
特朗普,质疑,台积电,2024-11-14,1.000000
吉娜·雷蒙多,认为有威胁,台积电,2024-11-14,1.000000
魏哲家,批评,特朗普,2024-11-14,1.000000
TSMC,获得补贴,美国,2024-11-14,1.000000
TSMC,扩大投资,美国,2024-11-14,1.000000
TSMC,生产,2纳米技术,2024-11-14,1.000000
TSMC,使用,A16技术,2024-11-14,1.000000
TSMC,获得贷款,美国,2024-11-14,1.000000
TSMC,放弃股票回购,5年,2024-11-14,1.000000
TSMC,分享超额利润,美国,2024-11-14,1.000000
TSMC,被要求暂停,中国客户,2024-11-14,1.000000
《彭博商业周刊》,视作英雄,特朗普,2024-11-09,1.000000
台湾经济部长,质疑,特朗普,2024-11-09,1.000000
亚利桑那州,主导,台积电,2024-11-09,1.000000
台湾经济部长,认为违规,特朗普,2024-11-09,1.000000
台湾经济部长,认为缺乏,特朗普,2024-11-09,1.000000
台湾经济部长,认为恐怖,特朗普,2024-11-09,1.000000
台湾经济部长,相信,特朗普,2024-11-09,1.000000
台湾经济部长,欣赏,特朗普,2024-11-09,1.000000
台湾经济部长,认为有暴力,特朗普,2024-11-09,1.000000
台湾经济部长,视作英雄,特朗普,2024-11-09,1.000000
台湾经济部长,认可,特朗普,2024-11-09,1.000000
台湾经济部长,感到不满,特朗普,2024-11-09,1.000000
台湾经济部长,批评,特朗普,2024-11-09,1.000000
黄仁勋,质疑,特朗普,2025-04-16,1.000000
黄仁勋,增进,美国,2025-04-16,1.000000
特朗普,欣赏,NVIDIA,2025-04-16,1.000000
黄仁勋,批评,特朗普,2025-04-16,1.000000
黄仁勋,感到不满,特朗普,2025-04-16,1.000000
特朗普,质疑,NVIDIA,2025-04-16,1.000000
台积电,欣赏,芯片,2025-04-16,1.000000
特朗普,增进,美国,2025-04-16,1.000000
TSMC,建设,美国,2025-04-15,1.000000
TSMC,采用,2纳米工艺,2025-04-15,1.000000
AMD,转移生产,美国,2025-04-15,1.000000
特朗普,认为违规,芯片,2024-11-15,1.000000
特朗普,主导,芯片,2024-11-15,1.000000
特朗普,批评,芯片,2024-11-15,1.000000
特朗普,感到不满,芯片,2024-11-15,1.000000
特朗普,欣赏,芯片,2024-11-15,1.000000
特朗普,认为犯罪,芯片,2024-11-15,1.000000
特朗普,认为非法,芯片,2024-11-15,1.000000
特朗普,认为缺乏,芯片,2024-11-15,1.000000
特朗普,认为失败,芯片,2024-11-15,1.000000
特朗普,威胁,芯片,2024-11-15,1.000000
特朗普,认为可靠,芯片,2024-11-15,1.000000
特朗普,感到满意,芯片,2024-11-15,1.000000
特朗普,攻击,芯片,2024-11-15,1.000000
特朗普,认为有暴力,芯片,2024-11-15,1.000000
特朗普,认可,芯片,2024-11-15,1.000000
特朗普,质疑,芯片,2024-11-15,1.000000
特朗普,认为恐怖,芯片,2024-11-15,1.000000
特朗普,担忧,芯片,2024-11-15,1.000000
特朗普,支持,芯片,2024-11-15,1.000000
特朗普,认为有威胁,芯片,2024-11-15,1.000000
美国,提供补贴,台积电,2024-11-15,1.000000
美国,发放资金,台积电,2024-11-15,1.000000
台积电,生产芯片,亚利桑那州,2024-11-15,1.000000
美国,签署,CHIPS法案,2024-11-15,1.000000
台积电,达成协议,美国,2024-11-15,1.000000
台积电,建设工厂,亚利桑那州,2024-11-15,1.000000
乔·罗根,感谢,特朗普,2025-03-03,1.000000
特朗普,认为有危机,台湾,2025-03-03,1.000000
魏哲家,认为有成就,亚利桑那州,2025-03-03,1.000000
乔·罗根,质疑,特朗普,2025-03-03,1.000000
乔·罗根,认为热情,特朗普,2025-03-03,1.000000
特朗普,担忧,台湾,2025-03-03,1.000000
乔·罗根,批评,特朗普,2025-03-03,1.000000
特朗普,认为有威胁,台湾,2025-03-03,1.000000
特朗普,威胁,台湾,2025-03-03,1.000000
特朗普,视作英雄,乔·罗根,2025-03-03,1.000000
乔·罗根,视作英雄,特朗普,2025-03-03,1.000000
特朗普,欢迎,乔·罗根,2025-03-03,1.000000
乔·罗根,欢迎,特朗普,2025-03-03,1.000000
乔·罗根,喜欢,特朗普,2025-03-03,1.000000
TSMC,获得补贴,美国,2025-03-03,1.000000
TSMC,投资,美国,2025-03-03,1.000000
TSMC,建设,晶圆厂,2025-03-03,1.000000
TSMC,扩展投资,半导体,2025-03-03,1.000000
TSMC,建立,欧洲基地,2025-03-03,1.000000
特朗普,提出,芯片,2025-03-03,1.000000
Apple,投资,美国,2025-03-03,1.000000
美国,增进,芯片,2024-11-15,1.000000
特朗普,认为犯罪,芯片,2024-11-15,1.000000
Adobe,视作英雄,特朗普,2024-11-15,1.000000
特朗普,攻击,芯片,2024-11-15,1.000000
特朗普,威胁,芯片,2024-11-15,1.000000
特朗普,质疑,芯片,2024-11-15,1.000000
特朗普,认可,芯片,2024-11-15,1.000000
特朗普,担忧,芯片,2024-11-15,1.000000
特朗普,损害,芯片,2024-11-15,1.000000
特朗普,欣赏,芯片,2024-11-15,1.000000
特朗普,批评,芯片,2024-11-15,1.000000
特朗普,认为违规,芯片,2024-11-15,1.000000
特朗普,主导,芯片,2024-11-15,1.000000
美国,提供资金,TSMC,2024-11-15,1.000000
拜登政府,宣布,TSMC,2024-11-15,1.000000
TSMC,开始运营,亚利桑那州,2024-11-15,1.000000
美国,强调,芯片,2024-11-15,1.000000
美国,提供贷款,TSMC,2024-11-15,1.000000
TSMC,计划建立,日本熊本县第二工厂,2024-11-15,1.000000
TSMC,计划建立,日本熊本县第三工厂,2024-11-15,1.000000
TSMC,部署,EUV光刻系统,2024-11-15,1.000000
TSMC,股价上涨,股市,2024-11-15,1.000000
美国,分配资金,TSMC,2024-11-15,1.000000
TSMC,扩大产能,EUV设备,2024-11-15,1.000000
美国,增进,芯片,2024-11-17,1.000000
美国,支持,台积电,2024-11-17,1.000000
路透社,认为有成就,台积电,2025-01-10,1.000000
吉娜·雷蒙多,认为有成就,台积电,2025-01-10,1.000000
雷蒙多,认为有成就,台积电,2025-01-10,1.000000
中国,质疑,台湾,2025-03-03,1.000000
魏哲家,视作英雄,特朗普,2025-03-03,1.000000
台积电,欢迎,特朗普,2025-03-03,1.000000
魏哲家,欣赏,特朗普,2025-03-03,1.000000
魏哲家,欢迎,特朗普,2025-03-03,1.000000
魏哲家,相信,特朗普,2025-03-03,1.000000
魏哲家,喜欢,特朗普,2025-03-03,1.000000
美国,视作英雄,乔·拜登总统,2025-03-03,1.000000
魏哲家,认为热情,特朗普,2025-03-03,1.000000
特朗普,感到满意,分享,2025-03-03,1.000000
特朗普,欢迎,分享,2025-03-03,1.000000
中国,认为非法,台湾,2025-03-03,1.000000
台湾,欢迎,特朗普,2025-03-03,1.000000
特朗普,感谢,分享,2025-03-03,1.000000
TSMC,计划投资,美国,2025-03-03,1.000000
TSMC,增加投资,亚利桑那州,2025-03-03,1.000000
TSMC,技术生产,芯片,2025-03-03,1.000000
TSMC,技术应用,A16先进制造技术,2025-03-03,1.000000
美国,通过法案,TSMC,2025-03-03,1.000000
美国,提供补贴,TSMC,2025-03-03,1.000000
TSMC,获得资金,美国,2025-03-03,1.000000
TSMC,获得贷款,美国,2025-03-03,1.000000
TSMC,表达愿景,美国,2025-03-03,1.000000
丹尼尔·纽曼,认为缺乏,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为有危机,台积电,2025-03-02,1.000000
霍华德·卢特尼克,支持,台积电,2025-03-02,1.000000
特朗普,批评,芯片,2025-03-02,1.000000
美国,认为优秀,台积电,2025-03-02,1.000000
霍华德·卢特尼克,认为可靠,台积电,2025-03-02,1.000000
美国,认为有成就,台积电,2025-03-02,1.000000
美国,担忧,台积电,2025-03-02,1.000000
特朗普,担忧,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为失败,台积电,2025-03-02,1.000000
特朗普,损害,美国,2025-03-02,1.000000
美国,认为恐怖,台积电,2025-03-02,1.000000
特朗普,增进,美国,2025-03-02,1.000000
美国,认为有威胁,台积电,2025-03-02,1.000000
特朗普,认为违规,芯片,2025-03-02,1.000000
魏哲家,认为恐怖,特朗普,2025-03-02,1.000000
美国,质疑,台积电,2025-03-02,1.000000
特朗普,批评,芯片,2025-03-02,1.000000
魏哲家,担忧,台积电,2025-03-02,1.000000
丹尼尔·纽曼,相信,台积电,2025-03-02,1.000000
特朗普,认为有威胁,芯片,2025-03-02,1.000000
特朗普,损害,美国,2025-03-02,1.000000
丹尼尔·纽曼,感到满意,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为恐怖,台积电,2025-03-02,1.000000
魏哲家,认为优秀,台积电,2025-03-02,1.000000
魏哲家,质疑,台积电,2025-03-02,1.000000
魏哲家,担忧,特朗普,2025-03-02,1.000000
丹尼尔·纽曼,担忧,台积电,2025-03-02,1.000000
特朗普,认为有威胁,美国,2025-03-02,1.000000
美国,损害,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为有威胁,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为优秀,台积电,2025-03-02,1.000000
美国,增进,国内制造业的发展,2025-03-02,1.000000
美国,威胁,台积电,2025-03-02,1.000000
丹尼尔·纽曼,质疑,台积电,2025-03-02,1.000000
中国政府,损害,台积电,2025-03-02,1.000000
特朗普,支持,台积电,2025-03-02,1.000000
霍华德·卢特尼克,担忧,台积电,2025-03-02,1.000000
中国政府,威胁,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认可,台积电,2025-03-02,1.000000
魏哲家,认为有威胁,美国,2025-03-02,1.000000
霍华德·卢特尼克,质疑,台积电,2025-03-02,1.000000
丹尼尔·纽曼,增进,台积电,2025-03-02,1.000000
霍华德·卢特尼克,认可,台积电,2025-03-02,1.000000
霍华德·卢特尼克,认为违规,台积电,2025-03-02,1.000000
美国,认为有危机,台积电,2025-03-02,1.000000
丹尼尔·纽曼,认为可靠,台积电,2025-03-02,1.000000
特朗普,质疑,芯片,2025-03-02,1.000000
霍华德·卢特尼克,威胁,台积电,2025-03-02,1.000000
魏哲家,威胁,特朗普,2025-03-02,1.000000
丹尼尔·纽曼,支持,台积电,2025-03-02,1.000000
特朗普,认为违规,芯片,2025-03-02,1.000000
霍华德·卢特尼克,批评,台积电,2025-03-02,1.000000
TSMC,投资,美国,2025-03-02,1.000000
特朗普,宣布,新闻,2025-03-02,1.000000
TSMC,投资建设,亚利桑那州,2025-03-02,1.000000
TSMC,投资,美国,2025-03-02,1.000000
TSMC,获得补助,CHIPS法案,2025-03-02,1.000000
特朗普,宣布,TSMC总投资,2025-03-02,1.000000
美国,敦促,TSMC,2025-03-02,1.000000
TSMC,专门从事,芯片,2025-03-02,1.000000
特朗普,征收关税,芯片,2025-03-02,1.000000
特朗普,威胁终止,CHIPS法案,2025-03-02,1.000000
专家,警告,特朗普,2025-03-02,1.000000
TSMC,保留,先进设施,2025-03-02,1.000000
美国,认为,TSMC在台湾的存在,2025-03-02,1.000000
特朗普,会面,科技CEO和投资者,2025-03-02,1.000000
苹果,计划投资,美国,2025-03-02,1.000000
特朗普,认为有威胁,台湾,2025-04-09,1.000000
美国,视作英雄,特朗普,2025-04-09,1.000000
特朗普,威胁,台湾,2025-04-09,1.000000
特朗普,认为有威胁,台湾,2025-04-09,1.000000
台湾官员,质疑,台积电,2025-04-09,1.000000
特朗普,威胁,台湾,2025-04-09,1.000000
特朗普,认为有危机,台湾,2025-04-09,1.000000
美国,威胁,台湾,2025-04-09,1.000000
美国,认为有威胁,台湾,2025-04-09,1.000000
台积电,认为有威胁,台湾,2025-04-09,1.000000
台湾,损害,芯片,2025-04-09,1.000000
台湾官员,认为优秀,台积电,2025-04-09,1.000000
路透社,主导,台积电,2024-11-14,1.000000
美国,担忧,台积电,2024-11-14,1.000000
路透社,相信,台积电,2024-11-14,1.000000
美国,视作英雄,拜登,2024-11-14,1.000000
路透社,认为违规,台积电,2024-11-14,1.000000
路透社,感到不满,台积电,2024-11-14,1.000000
美国,主导,台积电,2024-11-14,1.000000
美国,批评,台积电,2024-11-14,1.000000
美国,认为违规,台积电,2024-11-14,1.000000
路透社,认为失败,台积电,2024-11-14,1.000000
美国,认为犯罪,台积电,2024-11-14,1.000000
路透社,威胁,台积电,2024-11-14,1.000000
路透社,攻击,台积电,2024-11-14,1.000000
美国,感到不满,台积电,2024-11-14,1.000000
路透社,认为可靠,台积电,2024-11-14,1.000000
雷蒙多,认为违规,台积电,2024-11-14,1.000000
美国,认为失败,台积电,2024-11-14,1.000000
台积电,视作英雄,特朗普,2024-11-14,1.000000
路透社,质疑,台积电,2024-11-14,1.000000
