head,relation,tail,time,score
TSMC,提供芯片,苹果,2024-11-03,1.000000
美国,损害,阿斯麦,2025-01-08,1.000000
TSMC,推出,2纳米芯片,2025-01-08,1.000000
TSMC,AI收入增长,三倍于去年,2025-01-08,1.000000
分析师,预测,TSMC,2024-11-24,1.000000
Brad Lin,指出,TSMC,2024-11-24,1.000000
Brad Lin,指出,TSMC,2024-11-24,1.000000
TSMC,受益于,AI技术需求增长,2024-11-24,1.000000
美银美林,认为有暴力,英伟达,2024-11-21,1.000000
美银美林,认为可靠,英伟达,2024-11-21,1.000000
美银美林,质疑,英伟达,2024-11-21,1.000000
美银美林,认为优秀,英伟达,2024-11-21,1.000000
美银美林,认为有威胁,英伟达,2024-11-21,1.000000
美银美林,认可,英伟达,2024-11-21,1.000000
美银美林,认为恐怖,英伟达,2024-11-21,1.000000
美银美林,担忧,英伟达,2024-11-21,1.000000
美银美林,批评,英伟达,2024-11-21,1.000000
美银美林,认为有危机,英伟达,2024-11-21,1.000000
美银美林,欣赏,英伟达,2024-11-21,1.000000
美银美林,相信,英伟达,2024-11-21,1.000000
美银美林,感到不满,英伟达,2024-11-21,1.000000
美银美林,认为有成就,英伟达,2024-11-21,1.000000
美银美林,喜欢,英伟达,2024-11-21,1.000000
台积电,质疑,英伟达,2024-11-25,1.000000
台积电,质疑,苹果,2024-11-25,1.000000
台积电,支持,苹果,2024-11-25,1.000000
台积电,认为优秀,苹果,2024-11-25,1.000000
台积电,认为优秀,英伟达,2024-11-25,1.000000
台积电,欢迎,苹果,2024-11-25,1.000000
台积电,主导,英伟达,2024-11-25,1.000000
台积电,认为可靠,苹果,2024-11-25,1.000000
台积电,欣赏,苹果,2024-11-25,1.000000
台积电,喜欢,苹果,2024-11-25,1.000000
台积电,认为可靠,英伟达,2024-11-25,1.000000
台积电,认可,苹果,2024-11-25,1.000000
台积电,批评,苹果,2024-11-25,1.000000
TSMC,收入增长,收入,2024-11-25,1.000000
TSMC,每股收益增长,每股收益（ADR）,2024-11-25,1.000000
TSMC,计划提高价格,价格,2024-11-25,1.000000
TSMC,毛利率提升,毛利率,2024-11-25,1.000000
TSMC,受益于,AI芯片,2024-11-25,1.000000
摩根士丹利,质疑,英伟达,2024-10-23,1.000000
C.C. Wei,质疑,台积电,2024-10-23,1.000000
C.C. Wei,批评,台积电,2024-10-23,1.000000
C.C. Wei,担忧,台积电,2024-10-23,1.000000
C.C. Wei,认为优秀,台积电,2024-10-23,1.000000
台积电,支持,英伟达,2024-10-23,1.000000
台积电,增进,芯片封装能力,2024-10-23,1.000000
台积电,增进,CoWoS产能,2024-10-23,1.000000
摩根士丹利,认为有成就,英伟达,2024-10-23,1.000000
摩根士丹利,认为优秀,英伟达,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
摩根士丹利,认为缺乏,英伟达,2024-10-23,1.000000
摩根士丹利,担忧,英伟达,2024-10-23,1.000000
摩根士丹利,认为恐怖,英伟达,2024-10-23,1.000000
台积电,支持,英伟达,2024-10-23,1.000000
台积电,增进,CoWoS产能,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
C.C. Wei,认为优秀,英伟达,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
美国,支持,台积电,2024-11-27,1.000000
TSMC,掌握,3nm制造工艺,2024-11-27,1.000000
美国,提供资金,TSMC,2024-11-27,1.000000
TSMC,实现收入增长,36%,2024-11-27,1.000000
TSMC,提升毛利率,57.8%,2024-11-27,1.000000
TSMC,提升净利率,42.8%,2024-11-27,1.000000
TSMC,总资产达到,1949亿美元,2024-11-27,1.000000
TSMC,占据市场份额,90%,2024-11-27,1.000000
TSMC,具有较低,P/E比率,2024-11-27,1.000000
摩根士丹利,质疑,英伟达,2024-10-23,1.000000
C.C. Wei,质疑,台积电,2024-10-23,1.000000
台积电,增进,芯片封装产能,2024-10-23,1.000000
C.C. Wei,批评,台积电,2024-10-23,1.000000
C.C. Wei,担忧,台积电,2024-10-23,1.000000
台积电,增进,CoWoS产能,2024-10-23,1.000000
摩根士丹利,认为缺乏,英伟达,2024-10-23,1.000000
摩根士丹利,担忧,英伟达,2024-10-23,1.000000
摩根士丹利,认为优秀,英伟达,2024-10-23,1.000000
摩根士丹利,认为优秀,英伟达,2024-12-28,1.000000
摩根士丹利,质疑,英伟达,2024-12-28,1.000000
摩根士丹利,担忧,英伟达,2024-12-28,1.000000
摩根士丹利,认为恐怖,英伟达,2024-12-28,1.000000
摩根士丹利,认为缺乏,英伟达,2024-12-28,1.000000
TSMC,扩大供应,NVIDIA,2024-12-28,1.000000
TSMC,增加产能,AI芯片,2024-12-28,1.000000
TSMC,提升产能,CoWoS先进封装,2024-12-28,1.000000
摩根大通,担忧,英伟达,2024-10-23,1.000000
摩根大通,认为优秀,英伟达,2024-10-23,1.000000
台积电,增进,芯片封装产能,2024-10-23,1.000000
魏哲家,认为优秀,台积电,2024-10-23,1.000000
魏哲家,感到不满,台积电,2024-10-23,1.000000
摩根大通,认为恐怖,英伟达,2024-10-23,1.000000
魏哲家,质疑,英伟达,2024-10-23,1.000000
台积电,增进,CoWoS产能,2024-10-23,1.000000
魏哲家,认可,台积电,2024-10-23,1.000000
魏哲家,认为优秀,英伟达,2024-10-23,1.000000
摩根大通,质疑,英伟达,2024-10-23,1.000000
台积电,认为热情,英伟达,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
魏哲家,质疑,台积电,2024-10-23,1.000000
台积电,支持,英伟达,2024-09-05,1.000000
台积电,增进,英伟达,2024-09-05,1.000000
魏哲家,认为有危机,台积电,2024-10-23,1.000000
魏哲家,批评,台积电,2024-10-23,1.000000
魏哲家,相信,台积电,2024-10-23,1.000000
魏哲家,认为可靠,台积电,2024-10-23,1.000000
魏哲家,认为优秀,台积电,2024-10-23,1.000000
魏哲家,担忧,台积电,2024-10-23,1.000000
台积电,支持,英伟达,2024-10-23,1.000000
魏哲家,认可,台积电,2024-10-23,1.000000
魏哲家,认为恐怖,台积电,2024-10-23,1.000000
台积电,认为热情,英伟达,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
魏哲家,质疑,台积电,2024-10-23,1.000000
C.C. Wei,质疑,台积电,2024-10-23,1.000000
台积电,增进,芯片封装产能,2024-10-23,1.000000
台积电,支持,英伟达,2024-10-23,1.000000
台积电,增进,AI芯片,2024-10-23,1.000000
摩根士丹利,认为优秀,英伟达,2024-10-23,1.000000
台湾,主导,美国,2024-12-03,1.000000
唐纳德·特朗,认为有威胁,台湾,2024-12-03,1.000000
唐纳德·特朗,认为有暴力,台湾,2024-12-03,1.000000
唐纳德·特朗,认为有危机,台湾,2024-12-03,1.000000
TSMC,受益,AI基础设施建设,2024-12-03,1.000000
TSMC,占据主导地位,半导体,2024-12-03,1.000000
TSMC,制造,英伟达,2024-12-03,1.000000
TSMC,预订,2纳米技术,2024-12-03,1.000000
TSMC,提升毛利率,57.8%,2024-12-03,1.000000
TSMC,面临风险,AI基础设施需求下降,2024-12-03,1.000000
TSMC,面临地缘政治风险,台湾地理位置,2024-12-03,1.000000
TSMC,使用,3纳米技术,2024-12-03,1.000000
TSMC,被推荐,投资选项,2024-12-03,1.000000
魏哲家,认为有危机,台积电,2024-12-28,1.000000
贝佐斯,增进,美国,2024-11-09,1.000000
《台北时报》,质疑,台积电,2024-11-09,1.000000
《台北时报》,担忧,台积电,2024-11-09,1.000000
《台北时报》,相信,台积电,2024-11-09,1.000000
美国,质疑,台积电,2024-11-09,1.000000
美国,主导,台积电,2024-11-09,1.000000
美国,批评,台积电,2024-11-09,1.000000
《台北时报》,视作英雄,特朗普,2024-11-09,1.000000
美国,支持,台积电,2024-11-09,1.000000
美国,担忧,台积电,2024-11-09,1.000000
美国,认为违规,台积电,2024-11-09,1.000000
《台北时报》,增进,台积电,2024-11-09,1.000000
《台北时报》,损害,台积电,2024-11-09,1.000000
《台北时报》,威胁,台积电,2024-11-09,1.000000
美国,认可,台积电,2024-11-09,1.000000
TSMC,禁止生产,2纳米芯片,2024-11-09,1.000000
TSMC,计划,2纳米芯片海外生产,2024-11-09,1.000000
TSMC,投资,美国,2024-11-09,1.000000
美国,要求停止出口,AI芯片,2024-11-09,1.000000
TSMC,股价上涨,市场,2024-11-09,1.000000
TSMC,销售增长放缓,市场,2024-11-09,1.000000
台积电,增进,国内芯片制造,2024-12-16,1.000000
CNBC,增进,台积电,2024-12-16,1.000000
CNBC,相信,台积电,2024-12-16,1.000000
瑞克·卡斯迪,认为优秀,台积电,2024-12-16,1.000000
瑞克·卡斯迪,认为违规,台积电,2024-12-16,1.000000
CNBC,担忧,台积电,2024-12-16,1.000000
亚利桑那州,主导,台积电,2024-12-16,1.000000
CNBC,认为有危机,台积电,2024-12-16,1.000000
瑞克·卡斯迪,担忧,台积电,2024-12-16,1.000000
瑞克·卡斯迪,增进,台积电,2024-12-16,1.000000
CNBC,认为优秀,台积电,2024-12-16,1.000000
瑞克·卡斯迪,认为有危机,台积电,2024-12-16,1.000000
瑞克·卡斯迪,批评,台积电,2024-12-16,1.000000
CNBC,质疑,台积电,2024-12-16,1.000000
瑞克·卡斯迪,质疑,台积电,2024-12-16,1.000000
CNBC,认可,台积电,2024-12-16,1.000000
CNBC,认为违规,台积电,2024-12-16,1.000000
TSMC,计划商业化,日本工厂,2024-12-16,1.000000
TSMC,股票上涨,股价,2024-12-16,1.000000
TSMC,生产,Proxima芯片,2024-12-16,1.000000
特朗普,批评,《芯片法案》,2024-11-07,1.000000
特朗普,主导,《芯片法案》,2024-11-07,1.000000
特朗普,认为违规,《芯片法案》,2024-11-07,1.000000
特朗普,认为违规,《芯片法案》,2024-11-07,1.000000
台湾,增进,美国,2024-11-07,1.000000
特朗普,批评,《芯片法案》,2024-11-07,1.000000
特朗普,质疑,《芯片法案》,2024-11-07,1.000000
特朗普,质疑,《芯片法案》,2024-11-07,1.000000
特朗普,质疑,台湾,2024-11-07,1.000000
特朗普,担忧,《芯片法案》,2024-11-07,1.000000
特朗普,认为有威胁,台湾,2024-11-07,1.000000
TSMC,宣布投资策略,美国,2024-11-07,1.000000
TSMC,投资,美国,2024-11-07,1.000000
特朗普,指责,台湾,2024-11-07,1.000000
特朗普,批评,《芯片法案》,2024-11-07,1.000000
拜登政府,发放补贴,台积电,2024-11-07,1.000000
TSMC,停止生产,中国大陆客户,2024-11-07,1.000000
TSMC,营收贡献,中国大陆,2024-11-07,1.000000
TSMC,营收增长,营收,2024-11-07,1.000000
TSMC,预测,营收,2024-11-07,1.000000
TSMC,股价上涨,股价,2024-11-07,1.000000
TSMC,股价上涨,股价,2024-11-07,1.000000
TSMC,产能不足,CoWoS-L封装,2024-10-11,1.000000
台积电,增进,ASML,2024-12-29,1.000000
TSMC,股价上涨,90%,2024-12-29,1.000000
TSMC,受益,AI基础设施繁荣,2024-12-29,1.000000
TSMC,获得订单,英伟达,2024-12-29,1.000000
TSMC,收入增长,36%,2024-12-29,1.000000
TSMC,毛利率提高,57.8%,2024-12-29,1.000000
TSMC,预计提价,摩根士丹利,2024-12-29,1.000000
TSMC,开始量产,日本新工厂,2024-12-29,1.000000
TSMC,反对高价设备,ASML,2024-12-29,1.000000
TSMC,声明,ASML的设备,2024-12-29,1.000000
TSMC,扩张帮助,ASML,2024-12-29,1.000000
中国,视作英雄,美国,2024-12-03,1.000000
美国,视作英雄,唐纳,2024-12-03,1.000000
唐纳德·特朗,认为有威胁,台湾,2024-12-03,1.000000
台湾,主导,美国,2024-12-03,1.000000
黄仁勋,认为恐怖,英伟达,2024-09-20,1.000000
黄仁勋,认为可靠,英伟达,2024-09-20,1.000000
黄仁勋,认为有危机,英伟达,2024-09-20,1.000000
黄仁勋,欣赏,英伟达,2024-09-20,1.000000
黄仁勋,认为有成就,英伟达,2024-09-20,1.000000
黄仁勋,认为缺乏,英伟达,2024-09-20,1.000000
黄仁勋,质疑,英伟达,2024-09-20,1.000000
黄仁勋,认为有暴力,英伟达,2024-09-20,1.000000
黄仁勋,认为优秀,英伟达,2024-09-20,1.000000
美国,认为失败,贸易战,2024-12-28,1.000000
TSMC,收入下降,9%,2024-12-16,1.000000
TSMC,预计收入增长,近30%,2024-12-16,1.000000
TSMC,计划量产,2nm芯片,2024-12-16,1.000000
TSMC,分析师预期收入和EPS增长,33%和36%,2024-12-16,1.000000
TSMC,分析师预期收入和EPS增长,25%和26%,2024-12-16,1.000000
美国,支持,台积电,2024-10-22,1.000000
魏哲家,认为有危机,台积电,2024-12-28,1.000000
特朗普,损害,台积电,2024-11-18,1.000000
特朗普,增进,制造业,2024-11-18,1.000000
特朗普,增进,国内制造业,2024-11-18,1.000000
TSMC,营收增长,630亿美元,2024-11-18,1.000000
TSMC,净利润增长,250亿美元,2024-11-18,1.000000
TSMC,投资,美国,2024-11-18,1.000000
TSMC,产能分布,美国,2024-11-18,1.000000
TSMC,占据市场份额,全球先进晶圆产能,2024-11-18,1.000000
TSMC,市盈率,30倍,2024-11-18,1.000000
美国,增进,本土晶圆生产能力,2024-09-13,1.000000
CNBC,认为优秀,英伟达,2024-09-13,1.000000
美国,提供资金,Intel,2024-09-13,1.000000
Intel,调整目标,TSMC,2024-09-13,1.000000
美国,预期,补贴资金,2024-09-13,1.000000
黄仁勋,认为优秀,台积电,2024-11-10,1.000000
TSMC,计划合作,2纳米芯片设计,2024-12-03,1.000000
英特尔,增进,台积电,2024-10-17,1.000000
英特尔,认为失败,台积电,2024-10-17,1.000000
英特尔,威胁,台积电,2024-10-17,1.000000
英特尔,攻击,台积电,2024-10-17,1.000000
Coatsworth,认为优秀,英特尔,2024-10-17,1.000000
英特尔,损害,台积电,2024-10-17,1.000000
Coatsworth,欣赏,台积电,2024-10-17,1.000000
英特尔,认为有危机,台积电,2024-10-17,1.000000
Coatsworth,喜欢,台积电,2024-10-17,1.000000
英特尔,认为有威胁,台积电,2024-10-17,1.000000
TSMC,股价上涨,市值,2024-10-17,1.000000
TSMC,影响,Nvidia股价,2024-10-17,1.000000
TSMC,提供安慰,投资者,2024-10-17,1.000000
TSMC,股价上涨,股票价格,2024-10-17,1.000000
科尔莱特·克雷斯,认为可靠,英伟达,2025-01-11,1.000000
台积电,喜欢,苹果,2024-11-26,1.000000
台积电,损害,苹果,2024-11-26,1.000000
台积电,增进,定价能力,2024-11-26,1.000000
台积电,欢迎,苹果,2024-11-26,1.000000
台积电,增进,毛利率,2024-11-26,1.000000
TSMC,宣布涨价,半导体,2024-11-26,1.000000
TSMC,收入增长,收入,2024-11-26,1.000000
TSMC,受益,芯片需求,2024-11-26,1.000000
TSMC,推动,毛利率,2024-11-26,1.000000
TSMC,估值,市盈率/PEG,2024-11-26,1.000000
中国,认为可靠,台湾,2025-01-14,1.000000
中国,认可,台湾,2025-01-14,1.000000
中国,认为有暴力,台湾,2025-01-14,1.000000
中国,认为恐怖,台湾,2025-01-14,1.000000
美国,支持,人工智能技术,2025-01-14,1.000000
中国,认为有危机,台湾,2025-01-14,1.000000
中国,认为有威胁,台湾,2025-01-14,1.000000
中国,认为非法,台湾,2025-01-14,1.000000
TSMC,预测营收增长,25%,2024-12-13,1.000000
TSMC,扩大市场份额,全球代工市场,2024-12-13,1.000000
TSMC,扩大市场份额,全球代工市场（广义）,2024-12-13,1.000000
TSMC,扩大先进封装产能,CoWoS技术,2024-12-13,1.000000
TSMC,启动量产,2nm技术,2024-12-13,1.000000
TSMC,向苹果供货,2nm芯片,2024-12-13,1.000000
TSMC,营收增长,34%,2024-12-13,1.000000
TSMC,扩大市场份额,全球市场,2024-12-13,1.000000
TSMC,股价上涨,89%,2024-12-13,1.000000
TSMC,股价上涨,2.21%,2024-12-13,1.000000
美国,增进,半导体,2024-10-16,1.000000
美国,认可,《芯片和科学法案》,2024-10-16,1.000000
美国,主导,《芯片和科学法案》,2024-10-16,1.000000
美国,支持,《芯片和科学法案》,2024-10-16,1.000000
TSMC,报告,强劲收益,2024-10-16,1.000000
TSMC,保持,全球芯片生产主导地位,2024-10-16,1.000000
TSMC,制造,90%的全球先进芯片,2024-10-16,1.000000
美国,面临,供应链风险,2024-10-16,1.000000
美国,实施,CHIPS法案,2024-10-16,1.000000
TSMC,宣布,亚利桑那州,2024-10-16,1.000000
TSMC,股价上涨,70%,2024-10-16,1.000000
美国,面临,先进芯片生产份额下降,2024-10-16,1.000000
美国,认为有威胁,中国,2025-01-13,1.000000
美国,威胁,中国,2025-01-13,1.000000
微软CEO,表示,台积电,2025-01-12,1.000000
黄仁勋,认为有成就,台积电,2024-09-20,1.000000
黄仁勋,认为有危机,英伟达,2024-09-20,1.000000
黄仁勋,质疑,台积电,2024-09-20,1.000000
黄仁勋,认为可靠,台积电,2024-09-20,1.000000
黄仁勋,认为有成就,英伟达,2024-09-20,1.000000
黄仁勋,认为有暴力,台积电,2024-09-20,1.000000
黄仁勋,认为优秀,台积电,2024-09-20,1.000000
黄仁勋,认为恐怖,台积电,2024-09-20,1.000000
黄仁勋,认为缺乏,英伟达,2024-09-20,1.000000
黄仁勋,欣赏,台积电,2024-09-20,1.000000
IDC,预测,TSMC,2024-12-13,1.000000
IDC,预测,TSMC,2024-12-13,1.000000
IDC,预测,TSMC,2024-12-13,1.000000
Zeng,推动,TSMC,2024-12-13,1.000000
Zeng,报告,TSMC,2024-12-13,1.000000
Zeng,计划,TSMC,2024-12-13,1.000000
IDC,预测,TSMC,2024-12-13,1.000000
IDC,引用,TSMC,2024-12-13,1.000000
TSMC,营收增长,TSMC,2024-12-13,1.000000
TSMC,市场占有率增长,TSMC,2024-12-13,1.000000
TSMC,股价上涨,TSMC,2024-12-13,1.000000
TSMC,股价上涨,TSMC,2024-12-13,1.000000
美国,认为有成就,台积电,2024-11-02,1.000000
TSMC,扩张,台湾以外市场,2024-11-02,1.000000
TSMC,宣布,美国,2024-11-02,1.000000
TSMC,缓解,投资者担忧,2024-11-02,1.000000
TSMC,支持,AI市场需求,2024-11-02,1.000000
TSMC,提升,HPC部门收入占比,2024-11-02,1.000000
TSMC,上涨,股价,2024-11-02,1.000000
Jim·塞默,认可,台积电,2024-11-03,1.000000
Jim·塞默,认为有威胁,台积电,2024-11-03,1.000000
Jim·塞默,担忧,台积电,2024-11-03,1.000000
Jim·塞默,威胁,台积电,2024-11-03,1.000000
黄仁勋,损害,英伟达,2024-11-20,1.000000
路透社,欢迎,黄仁勋,2024-11-20,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
郭明池,认为可靠,英伟达,2025-01-16,1.000000
郭明池,认为失败,英伟达,2025-01-16,1.000000
郭明池,认为有危机,英伟达,2025-01-16,1.000000
中国台湾地区,视作英雄,黄仁勋,2025-01-16,1.000000
中国台湾地区,欢迎,黄仁勋,2025-01-16,1.000000
中国台湾地区,欣赏,黄仁勋,2025-01-16,1.000000
台南市,欢迎,黄仁勋,2025-01-16,1.000000
郭明池,认为优秀,英伟达,2025-01-16,1.000000
中国台湾地区,喜欢,黄仁勋,2025-01-16,1.000000
郭明池,担忧,英伟达,2025-01-16,1.000000
美国,欢迎,黄仁勋,2025-01-16,1.000000
中国台湾地区,认为优秀,黄仁勋,2025-01-16,1.000000
李文仪,欢迎,黄仁勋,2025-01-16,1.000000
郭明池,认为有威胁,英伟达,2025-01-16,1.000000
台南市,喜欢,黄仁勋,2025-01-16,1.000000
美国,喜欢,黄仁勋,2025-01-16,1.000000
郭明池,质疑,英伟达,2025-01-16,1.000000
郭明池,认为有成就,英伟达,2025-01-16,1.000000
台南市,认为优秀,黄仁勋,2025-01-16,1.000000
郭明池,认可,英伟达,2025-01-16,1.000000
中国台湾地区,认为热情,黄仁勋,2025-01-16,1.000000
中国台湾地区,认可,黄仁勋,2025-01-16,1.000000
郭明池,批评,英伟达,2025-01-16,1.000000
本·布兰查德,欢迎,黄仁勋,2025-01-16,1.000000
中国台湾地区,支持,黄仁勋,2025-01-16,1.000000
商务部,认为违规,台积电,2024-11-10,1.000000
商务部,认可,台积电,2024-11-10,1.000000
商务部,认为犯罪,台积电,2024-11-10,1.000000
商务部,认为失败,台积电,2024-11-10,1.000000
商务部,主导,台积电,2024-11-10,1.000000
TSMC,被要求停止销售,中国公司,2024-11-10,1.000000
麦肯锡公司,损害,台积电,2024-10-31,1.000000
埃隆·马斯克,质疑,英伟达,2024-09-18,1.000000
路透社,批评,台积电,2024-10-23,1.000000
路透社,相信,台积电,2024-10-23,1.000000
美国,认为违规,台积电,2024-10-23,1.000000
路透社,质疑,台积电,2024-10-23,1.000000
路透社,认为违规,台积电,2024-10-23,1.000000
路透社,认为有危机,台积电,2024-10-23,1.000000
路透社,担忧,台积电,2024-10-23,1.000000
台积电,认为有威胁,网络攻击,2024-10-23,1.000000
路透社,认为优秀,华为,2024-10-23,1.000000
TSMC,通知,美国,2024-10-23,1.000000
TSMC,暂停出货,某客户,2024-10-23,1.000000
TSMC,通知,美国,2024-10-23,1.000000
大卫·津斯纳,质疑,英特尔,2024-11-20,1.000000
大卫·津斯纳,认为优秀,英特尔,2024-11-20,1.000000
TSMC,超越,Intel,2024-11-20,1.000000
TSMC,投资,PP&E,2024-11-20,1.000000
Intel,使用,TSMC,2024-11-20,1.000000
Qualcomm,转向,TSMC,2024-11-03,1.000000
TSMC,市场份额,62.3%,2024-11-03,1.000000
TSMC,计划实施,先进晶体管技术,2024-11-03,1.000000
Samsung,依赖,TSMC,2024-11-03,1.000000
埃隆·马斯克,攻击,英伟达,2024-09-18,1.000000
埃隆·马斯克,质疑,英伟达,2024-09-18,1.000000
《金融时报》,威胁,台湾,2024-11-04,1.000000
台湾政府,损害,台积电,2024-11-04,1.000000
《金融时报》,认为有威胁,台湾,2024-11-04,1.000000
《金融时报》,认为有危机,台湾,2024-11-04,1.000000
《金融时报》,相信,台湾,2024-11-04,1.000000
TSMC,面临,台湾电价上涨,2024-11-04,1.000000
TSMC,预计,台湾电费超过其他地区,2024-11-04,1.000000
TSMC,计划扩大,先进封装产能,2024-11-04,1.000000
TSMC,股价上涨,89%,2024-11-04,1.000000
台积电,增进,产能,2024-10-01,1.000000
波士顿咨询集团,认为优秀,台积电,2025-02-11,1.000000
波士顿咨询集团,质疑,台积电,2025-02-11,1.000000
英伟达,损害,台积电,2024-11-29,1.000000
Brad Lin,增进,台积电,2024-11-29,1.000000
英伟达,增进,台积电,2024-11-29,1.000000
台积电,增进,AI芯片,2024-11-29,1.000000
美国,相信,台积电,2024-10-29,1.000000
美国,主导,《芯片与科学法》,2024-10-29,1.000000
TSMC,生产良率提升,亚利桑那州,2024-10-29,1.000000
TSMC,获得补贴和贷款,美国,2024-10-29,1.000000
三星,道歉,投资者,2024-10-29,1.000000
TSMC,营收增长,营收,2024-10-29,1.000000
TSMC,运营利润率提升,运营利润率,2024-10-29,1.000000
TSMC,每股收益增长,每股收益,2024-10-29,1.000000
美国,主导,晶圆厂,2024-10-01,1.000000
英伟达,增进,台积电,2024-10-14,1.000000
TSMC,成为,全球领先的代工制造商,2024-12-26,1.000000
TSMC,拥有,主要客户,2024-12-26,1.000000
TSMC,计划,提高价格,2024-12-26,1.000000
TSMC,受益于,竞争对手困境,2024-12-26,1.000000
TSMC,具有,定价权,2024-12-26,1.000000
TSMC,估值,合理水平,2024-12-26,1.000000
台积电,增进,英伟达,2024-10-14,1.000000
特朗普,增进,国内制造业,2024-11-18,1.000000
特朗普,认为非法,美国,2024-11-18,1.000000
TSMC,实现营收,630亿美元,2024-11-18,1.000000
TSMC,实现净利润,250亿美元,2024-11-18,1.000000
TSMC,控制运营费用,相对营收,2024-11-18,1.000000
TSMC,市盈率,30,2024-11-18,1.000000
美国,批准补贴,芯片制造业,2024-11-18,1.000000
TSMC,市场份额,92%,2024-11-18,1.000000
TSMC,美国生产比例,4%,2024-11-18,1.000000
TSMC,建立工厂,美国,2024-11-18,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
TSMC,营收增长,32%,2024-11-07,1.000000
TSMC,营收增长,30%,2024-11-07,1.000000
TSMC,营收下降,9%,2024-11-07,1.000000
TSMC,预期增长,AI芯片,2024-11-07,1.000000
TSMC,市场份额,62%,2024-11-07,1.000000
TSMC,制造芯片,AMD,2024-11-07,1.000000
TSMC,制造芯片,Apple,2024-11-07,1.000000
TSMC,制造芯片,Qualcomm,2024-11-07,1.000000
TSMC,市盈率,21倍,2024-11-07,1.000000
特朗普,欢迎,英伟达,2024-12-29,1.000000
特朗普,喜欢,英伟达,2024-12-29,1.000000
迈克尔·舒尔曼,认为失败,英伟达,2024-11-20,1.000000
马里奥·莫拉莱斯,增进,英伟达,2024-11-20,1.000000
路透社,欢迎,黄仁勋,2024-11-20,1.000000
汤森路,欣赏,英伟达,2024-11-20,1.000000
路透社,视作英雄,黄仁勋,2024-11-20,1.000000
掩膜更换”,损害,英伟达,2024-11-20,1.000000
布莱克韦尔,增进,台积电,2024-11-20,1.000000
彭博社,支持,台积电,2024-10-24,1.000000
美国,损害,华为,2024-10-24,1.000000
