head,relation,tail,time,score
美国,担忧,台积电,2024-11-12,0.415652
美国,认为可靠,台积电,2025-01-13,0.406229
美国,质疑,台积电,2024-11-28,0.405271
美国,质疑,台积电,2024-11-28,0.405271
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,质疑,台积电,2024-11-10,0.404381
美国,担忧,台积电,2025-02-16,0.402646
美国,感到不满,台积电,2024-11-11,0.401861
美国,认为优秀,台积电,2025-04-17,0.401410
美国,认为优秀,台积电,2025-04-17,0.401410
美国,认为优秀,台积电,2025-04-17,0.401410
美国,担忧,台积电,2024-11-14,0.398170
台积电,欢迎,特朗普,2025-03-03,0.395909
美国,认为优秀,台积电,2025-01-13,0.394249
美国,认为优秀,台积电,2025-04-13,0.394249
美国,认为优秀,台积电,2025-04-13,0.394249
美国,支持,台积电,2025-04-08,0.393098
美国,支持,台积电,2025-04-08,0.393098
美国,质疑,台积电,2024-12-21,0.387231
美国,质疑,台积电,2025-04-21,0.387231
美国,质疑,台积电,2024-11-12,0.386109
美国,提出交易,台积电,2025-02-16,0.385630
美国,质疑,台积电,2025-02-16,0.384421
美国,认为犯罪,台积电,2024-11-14,0.383887
美国,质疑,台积电,2024-11-14,0.383117
美国,质疑,台积电,2024-11-14,0.383117
美国,质疑,台积电,2024-11-14,0.383117
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,认可,台积电,2024-11-09,0.380692
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2024-11-09,0.377121
美国,支持,台积电,2025-03-30,0.370783
美国,感到不满,台积电,2024-11-14,0.369343
美国,认可,台积电,2024-11-29,0.368991
美国,认为有成就,台积电,2024-11-28,0.368615
美国,认为有成就,台积电,2024-11-28,0.368615
美国,支持,台积电,2024-11-29,0.366443
美国,认可,台积电,2024-11-28,0.363670
美国,认可,台积电,2024-11-28,0.363670
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,认可,台积电,2024-11-10,0.362780
美国,支持,台积电,2024-11-28,0.362292
美国,支持,台积电,2024-11-28,0.362292
美国,支持,台积电,2024-11-28,0.362292
美国,支持,台积电,2024-11-10,0.361025
美国,支持,台积电,2024-11-27,0.358175
台积电,认为有威胁,美国,2024-11-04,0.357040
美国,认为失败,台积电,2024-11-28,0.348330
美国,认为失败,台积电,2024-11-28,0.348330
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
美国,认为失败,台积电,2024-11-10,0.347095
白宫,认为有危机,台积电,2025-04-02,0.344977
特朗普,欣赏,台积电,2025-04-03,0.342585
日本,增进,台积电,2025-03-05,0.340057
美国,批评,台积电,2025-03-03,0.339440
美国,支持,台积电,2024-12-21,0.335746
美国,支持,台积电,2024-12-21,0.335746
美国,支持,台积电,2024-12-21,0.335746
美国,认为有成就,台积电,2025-04-17,0.334201
美国,认为有成就,台积电,2025-04-17,0.334201
美国,认为失败,台积电,2024-11-11,0.333059
美国,批评,台积电,2024-11-28,0.331238
美国,批评,台积电,2024-11-28,0.331238
美国,认可,台积电,2024-12-21,0.329927
美国,认可,台积电,2024-12-21,0.329927
日本,损害,台积电,2025-04-15,0.329875
日本,损害,台积电,2025-04-15,0.329875
美国,认为有暴力,台积电,2024-11-28,0.329845
美国,认为有暴力,台积电,2024-11-28,0.329845
美国,感到满意,台积电,2025-03-03,0.329799
美国,支持,台积电,2024-11-17,0.329489
美国,支持,台积电,2025-04-17,0.329489
美国,支持,台积电,2025-04-17,0.329489
美国,支持,台积电,2025-04-17,0.329489
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,批评,台积电,2024-11-10,0.329457
美国,支持,台积电,2025-02-16,0.329189
美国,支持,台积电,2025-04-16,0.329189
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-15,0.328997
美国,支持,台积电,2024-11-14,0.328797
美国,支持,台积电,2024-11-14,0.328797
美国,支持,台积电,2024-11-14,0.328797
美国,支持,台积电,2025-04-13,0.328644
美国,支持,台积电,2025-04-13,0.328644
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-09,0.328037
美国,批评,台积电,2024-11-12,0.326812
美国,认为失败,台积电,2024-11-14,0.321084
美国,认为失败,台积电,2024-11-14,0.321084
白宫,认为有威胁,台积电,2025-04-02,0.320741
美国,认可,台积电,2025-04-17,0.313904
美国,认可,台积电,2025-04-17,0.313904
美国,认可,台积电,2025-04-17,0.313904
美国,认可,台积电,2025-02-16,0.310633
美国,批评,台积电,2025-02-16,0.308775
美国,批评,台积电,2024-11-16,0.308775
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2024-11-15,0.307857
美国,认可,台积电,2025-01-13,0.307538
美国,认可,台积电,2025-04-13,0.307538
特朗普,欣赏,台积电,2024-11-07,0.307416
特朗普,欣赏,台积电,2024-11-07,0.307416
特朗普,欣赏,台积电,2024-11-07,0.307416
特朗普,欣赏,台积电,2024-11-07,0.307416
特朗普,欣赏,台积电,2024-11-07,0.307416
美国,认可,台积电,2024-11-14,0.305606
美国,认可,台积电,2025-03-14,0.305606
美国,认可,台积电,2025-03-14,0.305606
美国,认可,台积电,2025-03-14,0.305606
美国,提供补贴,台积电,2024-11-15,0.304717
美国,批评,台积电,2024-11-14,0.303162
特朗普,认为有威胁,台积电,2025-03-02,0.302546
美国,提供补贴,台积电,2024-11-14,0.302108
约翰·麦基,认可,《巴伦周刊》,2025-04-23,0.296201
特朗普,认为有危机,台积电,2025-03-05,0.295155
特朗普,喜欢,台积电,2025-04-05,0.291977
美国,损害,台积电,2025-03-02,0.289719
美国,损害,台积电,2025-03-02,0.289719
美国,损害,台积电,2025-03-02,0.289719
台积电,认为违规,华为,2024-11-10,0.281451
台积电,认为违规,华为,2024-11-10,0.281451
特朗普,认为有威胁,台积电,2025-03-05,0.276545
特朗普,认为有威胁,台积电,2025-03-05,0.276545
白宫,相信,台积电,2025-04-02,0.272264
美国,感到满意,台积电,2025-03-30,0.271524
台积电,威胁,美国,2024-11-04,0.270863
特朗普,欣赏,台积电,2024-11-10,0.269834
特朗普,欣赏,台积电,2024-11-10,0.269834
特朗普,欣赏,台积电,2024-11-10,0.269834
特朗普,欣赏,台积电,2024-11-10,0.269834
特朗普,欣赏,台积电,2025-04-10,0.269834
特朗普,欣赏,台积电,2025-04-10,0.269834
特朗普,欣赏,台积电,2025-04-10,0.269834
美国,感到满意,台积电,2024-11-29,0.267898
摩根士丹利,认为有危机,台积电,2024-11-11,0.267807
特朗普,喜欢,台积电,2024-11-07,0.267208
台湾,感到不满,台积电,2025-03-30,0.263476
美国,损害,台积电,2024-11-09,0.262062
白宫,威胁,台积电,2025-04-02,0.260839
美国,攻击,台积电,2024-11-10,0.260780
美国,攻击,台积电,2024-11-10,0.260780
亚利桑那州,主导,台积电,2025-03-03,0.259493
特朗普,欣赏,台积电,2025-03-11,0.258650
特朗普,欣赏,台积电,2025-03-11,0.258650
特朗普,欣赏,台积电,2025-03-11,0.258650
特朗普,欣赏,台积电,2025-03-11,0.258650
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
特朗普,认为有威胁,台积电,2024-11-07,0.253655
美国,感到满意,台积电,2024-11-11,0.249573
特朗普,认为有危机,台积电,2025-02-09,0.248858
特朗普,认为有危机,台积电,2025-04-09,0.248858
特朗普,欣赏,台积电,2025-04-16,0.248030
特朗普,欣赏,台积电,2025-04-16,0.248030
特朗普,欣赏,台积电,2025-04-16,0.248030
英特尔,认为有危机,台积电,2024-12-02,0.247387
美国,损害,台积电,2024-11-10,0.246809
美国,损害,台积电,2024-11-10,0.246809
美国,损害,台积电,2024-11-10,0.246809
美国,损害,台积电,2024-11-10,0.246809
美国,损害,台积电,2024-11-10,0.246809
摩根士丹利,认为有威胁,台积电,2024-11-11,0.246476
特朗普,欣赏,台积电,2025-04-15,0.246273
特朗普,欣赏,台积电,2025-02-15,0.246273
特朗普,欣赏,台积电,2025-02-15,0.246273
台湾,担忧,台积电,2025-03-05,0.246181
白宫,欣赏,台积电,2025-04-02,0.245801
特朗普,欣赏,台积电,2025-04-14,0.244822
特朗普,威胁,台积电,2025-03-02,0.244817
特朗普,威胁,台积电,2025-03-02,0.244817
美国,增进,台积电,2025-03-02,0.244737
白宫,认为优秀,台积电,2025-04-02,0.244398
特朗普,欣赏,台积电,2025-04-13,0.244000
美国,增进,台积电,2025-03-03,0.242210
美国,增进,台积电,2025-03-03,0.242210
美国,增进,台积电,2025-03-03,0.242210
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,认为有威胁,台积电,2025-04-08,0.241454
特朗普,主导,台积电,2025-04-03,0.241090
特朗普,主导,台积电,2025-03-03,0.241090
台积电,主导,美国,2025-04-02,0.238698
特朗普,认为有危机,台积电,2024-11-10,0.236019
特朗普,认为有危机,台积电,2024-11-10,0.236019
特朗普,认为有危机,台积电,2024-11-10,0.236019
特朗普,认为有危机,台积电,2024-11-10,0.236019
台积电,认为有威胁,中国,2025-04-13,0.235131
美国,攻击,台积电,2025-04-21,0.234933
特朗普,认为有威胁,台积电,2024-11-30,0.233260
美国,损害,台积电,2024-11-11,0.232925
美国,视为重要,台积电,2025-01-13,0.231257
英特尔,认为有威胁,台积电,2024-12-02,0.230875
台积电,认为有危机,美国,2024-11-04,0.229160
特朗普,认为有威胁,台积电,2025-02-09,0.228573
特朗普,认为有威胁,台积电,2025-04-09,0.228573
特朗普,认为有威胁,台积电,2025-04-09,0.228573
特朗普,认为有威胁,台积电,2025-04-09,0.228573
特朗普,认为有威胁,台积电,2025-04-09,0.228573
美国,攻击,台积电,2025-02-19,0.228480
特朗普,喜欢,台积电,2025-04-25,0.228237
新加坡/北京,认为优秀,华为技术有限公司,2025-04-21,0.227827
特朗普,喜欢,台积电,2025-04-10,0.227602
特朗普,喜欢,台积电,2025-04-10,0.227602
特朗普,喜欢,台积电,2025-04-10,0.227602
特朗普,认为非法,台积电,2025-03-11,0.227117
特朗普,认为非法,台积电,2025-03-11,0.227117
特朗普,认为非法,台积电,2025-03-11,0.227117
美国,增进,台积电,2025-03-05,0.226847
美国,感到满意,台积电,2025-04-17,0.225520
台积电,认为有威胁,美国,2025-04-17,0.224721
特朗普,认为有危机,台积电,2025-03-11,0.223754
特朗普,认为有危机,台积电,2025-03-11,0.223754
特朗普,认为有危机,台积电,2025-03-11,0.223754
特朗普,认为有威胁,台积电,2025-03-27,0.223398
特朗普,认为优秀,台积电,2025-04-03,0.222998
美国,感到满意,台积电,2025-02-16,0.222913
特朗普,威胁,台积电,2025-03-05,0.222205
特朗普,威胁,台积电,2025-03-05,0.222205
特朗普,威胁,台积电,2025-03-05,0.222205
美国,攻击,台积电,2025-04-16,0.221915
美国,攻击,台积电,2025-04-16,0.221915
特朗普,担忧,台积电,2025-03-02,0.221195
特朗普,担忧,台积电,2025-03-02,0.221195
特朗普,担忧,台积电,2025-03-02,0.221195
美国,攻击,台积电,2024-11-14,0.220834
美国,攻击,台积电,2024-11-14,0.220834
美国,损害,台积电,2024-11-12,0.218947
美国,损害,台积电,2024-11-12,0.218947
台积电,主导,美国,2025-04-07,0.217881
特朗普,认为有威胁,台积电,2025-02-25,0.217784
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
特朗普,认为有威胁,台积电,2024-11-10,0.216877
白宫,认为可靠,台积电,2025-04-02,0.216844
特朗普,喜欢,台积电,2025-03-11,0.216042
特朗普,喜欢,台积电,2025-03-11,0.216042
特朗普,喜欢,台积电,2025-03-11,0.216042
特朗普,喜欢,台积电,2025-03-11,0.216042
特朗普,喜欢,台积电,2025-03-11,0.216042
特朗普,喜欢,台积电,2025-03-11,0.216042
美国,损害,台积电,2025-02-19,0.215792
特朗普,认为有危机,台积电,2025-04-16,0.213649
特朗普,认为违规,台积电,2024-11-07,0.213385
特朗普,认为违规,台积电,2024-11-07,0.213385
特朗普,认为违规,台积电,2024-11-07,0.213385
特朗普,认为违规,台积电,2024-11-07,0.213385
特朗普,认为违规,台积电,2024-11-07,0.213385
华盛顿,认为违规,台积电,2024-11-07,0.211883
特朗普,认为有危机,台积电,2025-04-13,0.209923
特朗普,认为有危机,台积电,2025-04-13,0.209923
美国,损害,台积电,2025-04-17,0.209593
美国,损害,台积电,2025-04-17,0.209593
特朗普,认为有威胁,台积电,2024-11-22,0.209198
台积电,主导,美国,2024-11-09,0.208367
台积电,主导,美国,2024-11-09,0.208367
亚利桑那州,主导,台积电,2024-11-09,0.207877
亚利桑那州,主导,台积电,2024-11-09,0.207877
白宫,质疑,台积电,2025-04-02,0.207837
特朗普,认为优秀,台积电,2025-03-05,0.207541
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
特朗普,主导,台积电,2024-11-07,0.207038
台积电,主导,美国,2025-04-25,0.206034
台积电,主导,美国,2025-04-25,0.206034
特朗普,认为有威胁,台积电,2025-03-11,0.205567
特朗普,认为有威胁,台积电,2025-03-11,0.205567
特朗普,认为有威胁,台积电,2025-03-11,0.205567
特朗普,认为有威胁,台积电,2025-03-11,0.205567
特朗普,认为有威胁,台积电,2025-03-11,0.205567
台积电,认为有威胁,特朗普,2024-11-08,0.205257
美国,损害,台积电,2025-04-13,0.203810
美国,损害,台积电,2025-04-13,0.203810
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,威胁,台积电,2024-11-07,0.202455
特朗普,担忧,台积电,2025-03-05,0.201762
